"Step","non_det_DDQN_9_100k - total_reward","non_det_DDQN_9_100k - total_reward__MIN","non_det_DDQN_9_100k - total_reward__MAX"
"86678","5","5","5"
"86679","-1","-1","-1"
"86694","17","17","17"
"86704","-1","-1","-1"
"86707","-1","-1","-1"
"86708","3","3","3"
"86718","0","0","0"
"86734","10","10","10"
"86735","-2","-2","-2"
"86737","-2","-2","-2"
"86755","-2","-2","-2"
"86756","-2","-2","-2"
"86770","1","1","1"
"86782","2","2","2"
"86786","6","6","6"
"86787","-1","-1","-1"
"86803","0","0","0"
"86804","3","3","3"
"86824","12","12","12"
"86835","3","3","3"
"86842","-2","-2","-2"
"86853","6","6","6"
"86865","-2","-2","-2"
"86874","-2","-2","-2"
"86905","0","0","0"
"86919","-1","-1","-1"
"86931","-2","-2","-2"
"86937","3","3","3"
"86941","-1","-1","-1"
"86947","-2","-2","-2"
"86957","-2","-2","-2"
"86996","-2","-2","-2"
"87008","-1","-1","-1"
"87016","12","12","12"
"87019","4","4","4"
"87022","0","0","0"
"87025","1","1","1"
"87033","6","6","6"
"87047","2","2","2"
"87065","-2","-2","-2"
"87069","-1","-1","-1"
"87072","-1","-1","-1"
"87073","-2","-2","-2"
"87089","3","3","3"
"87091","-1","-1","-1"
"87105","1","1","1"
"87108","0","0","0"
"87117","0","0","0"
"87129","1","1","1"
"87135","-2","-2","-2"
"87146","5","5","5"
"87149","-1","-1","-1"
"87161","-2","-2","-2"
"87163","-2","-2","-2"
"87167","-2","-2","-2"
"87181","0","0","0"
"87182","2","2","2"
"87185","0","0","0"
"87200","1","1","1"
"87207","-1","-1","-1"
"87217","1","1","1"
"87228","9","9","9"
"87231","-1","-1","-1"
"87239","6","6","6"
"87242","-2","-2","-2"
"87244","0","0","0"
"87252","1","1","1"
"87258","3","3","3"
"87261","6","6","6"
"87266","0","0","0"
"87274","-1","-1","-1"
"87278","2","2","2"
"87293","1","1","1"
"87304","-1","-1","-1"
"87311","3","3","3"
"87325","7","7","7"
"87329","-2","-2","-2"
"87392","0","0","0"
"87403","1","1","1"
"87426","1","1","1"
"87428","-1","-1","-1"
"87429","3","3","3"
"87432","1","1","1"
"87438","-2","-2","-2"
"87453","-1","-1","-1"
"87470","5","5","5"
"87473","1","1","1"
"87508","-2","-2","-2"
"87525","2","2","2"
"87536","-2","-2","-2"
"87558","7","7","7"
"87563","4","4","4"
"87570","0","0","0"
"87593","-1","-1","-1"
"87596","-2","-2","-2"
"87607","-2","-2","-2"
"87608","2","2","2"
"87613","0","0","0"
"87622","-1","-1","-1"
"87626","0","0","0"
"87658","1","1","1"
"87665","0","0","0"
"87669","2","2","2"
"87692","4","4","4"
"87693","-2","-2","-2"
"87701","-1","-1","-1"
"87704","0","0","0"
"87711","1","1","1"
"87722","1","1","1"
"87727","-2","-2","-2"
"87732","0","0","0"
"87751","-2","-2","-2"
"87762","-1","-1","-1"
"87772","-2","-2","-2"
"87776","-1","-1","-1"
"87786","1","1","1"
"87792","-1","-1","-1"
"87797","1","1","1"
"87801","7","7","7"
"87816","2","2","2"
"87819","-2","-2","-2"
"87822","2","2","2"
"87830","11","11","11"
"87834","0","0","0"
"87839","9","9","9"
"87843","-2","-2","-2"
"87844","1","1","1"
"87847","1","1","1"
"87856","1","1","1"
"87871","4","4","4"
"87885","13","13","13"
"87887","-2","-2","-2"
"87888","4","4","4"
"87907","2","2","2"
"87941","2","2","2"
"87944","-2","-2","-2"
"87951","4","4","4"
"87953","0","0","0"
"87962","7","7","7"
"87963","1","1","1"
"87983","2","2","2"
"87987","14","14","14"
"88002","-2","-2","-2"
"88007","1","1","1"
"88016","3","3","3"
"88031","0","0","0"
"88048","-2","-2","-2"
"88058","1","1","1"
"88063","-2","-2","-2"
"88071","3","3","3"
"88076","-2","-2","-2"
"88109","9","9","9"
"88116","6","6","6"
"88120","2","2","2"
"88135","1","1","1"
"88143","0","0","0"
"88196","5","5","5"
"88200","2","2","2"
"88213","1","1","1"
"88214","4","4","4"
"88221","1","1","1"
"88236","0","0","0"
"88254","10","10","10"
"88256","8","8","8"
"88261","1","1","1"
"88262","4","4","4"
"88286","2","2","2"
"88303","-2","-2","-2"
"88305","-2","-2","-2"
"88313","5","5","5"
"88318","4","4","4"
"88343","1","1","1"
"88384","0","0","0"
"88410","2","2","2"
"88411","2","2","2"
"88414","0","0","0"
"88417","3","3","3"
"88419","4","4","4"
"88439","0","0","0"
"88449","1","1","1"
"88461","-1","-1","-1"
"88462","0","0","0"
"88469","7","7","7"
"88473","-2","-2","-2"
"88489","-2","-2","-2"
"88500","0","0","0"
"88529","0","0","0"
"88530","-1","-1","-1"
"88532","0","0","0"
"88533","-2","-2","-2"
"88544","-2","-2","-2"
"88553","6","6","6"
"88568","-2","-2","-2"
"88573","2","2","2"
"88583","-2","-2","-2"
"88589","2","2","2"
"88599","2","2","2"
"88621","0","0","0"
"88624","-1","-1","-1"
"88630","3","3","3"
"88631","5","5","5"
"88640","-2","-2","-2"
"88659","-2","-2","-2"
"88661","5","5","5"
"88680","1","1","1"
"88701","9","9","9"
"88714","4","4","4"
"88719","-2","-2","-2"
"88724","15","15","15"
"88727","-2","-2","-2"
"88730","-2","-2","-2"
"88731","1","1","1"
"88732","-2","-2","-2"
"88774","2","2","2"
"88782","0","0","0"
"88789","2","2","2"
"88797","-2","-2","-2"
"88798","2","2","2"
"88814","3","3","3"
"88825","0","0","0"
"88831","1","1","1"
"88835","2","2","2"
"88839","-1","-1","-1"
"88849","5","5","5"
"88850","0","0","0"
"88853","2","2","2"
"88854","2","2","2"
"88857","0","0","0"
"88873","2","2","2"
"88881","3","3","3"
"88882","5","5","5"
"88885","-1","-1","-1"
"88886","-2","-2","-2"
"88890","-1","-1","-1"
"88909","-2","-2","-2"
"88911","0","0","0"
"88913","-2","-2","-2"
"88935","1","1","1"
"88959","-1","-1","-1"
"88984","-1","-1","-1"
"88998","-2","-2","-2"
"89011","5","5","5"
"89016","9","9","9"
"89017","-2","-2","-2"
"89026","0","0","0"
"89050","-1","-1","-1"
"89061","11","11","11"
"89092","-1","-1","-1"
"89109","3","3","3"
"89111","1","1","1"
"89113","1","1","1"
"89121","14","14","14"
"89144","0","0","0"
"89149","6","6","6"
"89154","0","0","0"
"89178","-1","-1","-1"
"89179","-1","-1","-1"
"89200","0","0","0"
"89210","-2","-2","-2"
"89211","8","8","8"
"89241","2","2","2"
"89245","7","7","7"
"89248","0","0","0"
"89253","-1","-1","-1"
"89260","-2","-2","-2"
"89272","-2","-2","-2"
"89289","-2","-2","-2"
"89290","0","0","0"
"89323","-1","-1","-1"
"89343","2","2","2"
"89347","-1","-1","-1"
"89351","0","0","0"
"89360","-1","-1","-1"
"89362","12","12","12"
"89400","-2","-2","-2"
"89405","2","2","2"
"89407","2","2","2"
"89414","1","1","1"
"89417","-2","-2","-2"
"89448","-2","-2","-2"
"89459","2","2","2"
"89479","1","1","1"
"89507","-2","-2","-2"
"89523","-2","-2","-2"
"89533","-1","-1","-1"
"89563","0","0","0"
"89569","9","9","9"
"89580","-2","-2","-2"
"89606","-2","-2","-2"
"89631","-1","-1","-1"
"89648","3","3","3"
"89684","-2","-2","-2"
"89699","1","1","1"
"89720","-2","-2","-2"
"89731","0","0","0"
"89734","3","3","3"
"89747","3","3","3"
"89748","-2","-2","-2"
"89754","-1","-1","-1"
"89755","-1","-1","-1"
"89805","-1","-1","-1"
"89810","-1","-1","-1"
"89814","-1","-1","-1"
"89816","-2","-2","-2"
"89840","10","10","10"
"89850","-1","-1","-1"
"89855","-2","-2","-2"
"89856","-2","-2","-2"
"89858","3","3","3"
"89869","4","4","4"
"89880","2","2","2"
"89882","-2","-2","-2"
"89885","0","0","0"
"89894","0","0","0"
"89901","5","5","5"
"89908","5","5","5"
"89913","9","9","9"
"89916","3","3","3"
"89928","3","3","3"
"89946","-2","-2","-2"
"89951","-1","-1","-1"
"89954","-1","-1","-1"
"89966","2","2","2"
"89967","3","3","3"
"89976","-1","-1","-1"
"89977","3","3","3"
"89985","-1","-1","-1"
"90006","6","6","6"
"90010","0","0","0"
"90021","0","0","0"
"90022","0","0","0"
"90038","-1","-1","-1"
"90045","0","0","0"
"90048","-1","-1","-1"
"90056","0","0","0"
"90064","-1","-1","-1"
"90072","0","0","0"
"90090","3","3","3"
"90095","-1","-1","-1"
"90096","1","1","1"
"90097","-1","-1","-1"
"90102","-2","-2","-2"
"90106","2","2","2"
"90108","-2","-2","-2"
"90123","0","0","0"
"90134","3","3","3"
"90169","9","9","9"
"90183","-1","-1","-1"
"90186","-1","-1","-1"
"90194","-1","-1","-1"
"90224","0","0","0"
"90268","8","8","8"
"90271","1","1","1"
"90286","2","2","2"
"90290","0","0","0"
"90325","5","5","5"
"90338","1","1","1"
"90356","-2","-2","-2"
"90376","-2","-2","-2"
"90382","0","0","0"
"90386","2","2","2"
"90397","0","0","0"
"90407","0","0","0"
"90417","0","0","0"
"90428","0","0","0"
"90431","4","4","4"
"90435","-2","-2","-2"
"90443","1","1","1"
"90455","7","7","7"
"90460","-1","-1","-1"
"90464","-2","-2","-2"
"90472","3","3","3"
"90478","-1","-1","-1"
"90515","0","0","0"
"90529","3","3","3"
"90534","0","0","0"
"90558","5","5","5"
"90559","1","1","1"
"90570","-2","-2","-2"
"90571","2","2","2"
"90572","-2","-2","-2"
"90574","10","10","10"
"90584","5","5","5"
"90588","2","2","2"
"90611","2","2","2"
"90618","1","1","1"
"90621","0","0","0"
"90626","0","0","0"
"90629","-2","-2","-2"
"90674","-1","-1","-1"
"90681","-1","-1","-1"
"90686","0","0","0"
"90696","-2","-2","-2"
"90700","2","2","2"
"90715","0","0","0"
"90746","-2","-2","-2"
"90761","5","5","5"
"90770","-2","-2","-2"
"90791","-1","-1","-1"
"90796","-2","-2","-2"
"90797","-2","-2","-2"
"90798","0","0","0"
"90805","12","12","12"
"90806","17","17","17"
"90811","-1","-1","-1"
"90818","-1","-1","-1"
"90869","6","6","6"
"90871","0","0","0"
"90900","3","3","3"
"90916","-2","-2","-2"
"90940","-1","-1","-1"
"90956","-1","-1","-1"
"90962","0","0","0"
"90966","-1","-1","-1"
"90983","0","0","0"
"90989","1","1","1"
"90991","3","3","3"
"91003","-1","-1","-1"
"91068","7","7","7"
"91109","2","2","2"
"91114","-1","-1","-1"
"91134","2","2","2"
"91142","6","6","6"
"91160","0","0","0"
"91161","-2","-2","-2"
"91175","0","0","0"
"91178","-2","-2","-2"
"91183","1","1","1"
"91192","-2","-2","-2"
"91201","3","3","3"
"91211","-2","-2","-2"
"91213","-2","-2","-2"
"91235","0","0","0"
"91243","3","3","3"
"91253","15","15","15"
"91266","-2","-2","-2"
"91267","2","2","2"
"91275","-2","-2","-2"
"91278","-1","-1","-1"
"91291","-2","-2","-2"
"91304","7","7","7"
"91310","2","2","2"
"91314","-1","-1","-1"
"91329","1","1","1"
"91356","-2","-2","-2"
"91370","3","3","3"
"91393","-2","-2","-2"
"91394","1","1","1"
"91412","-1","-1","-1"
"91413","-1","-1","-1"
"91419","1","1","1"
"91420","6","6","6"
"91439","0","0","0"
"91441","-2","-2","-2"
"91446","-2","-2","-2"
"91452","2","2","2"
"91459","5","5","5"
"91460","-2","-2","-2"
"91470","0","0","0"
"91494","-2","-2","-2"
"91504","-1","-1","-1"
"91506","11","11","11"
"91508","-2","-2","-2"
"91517","2","2","2"
"91532","9","9","9"
"91538","-1","-1","-1"
"91557","-2","-2","-2"
"91571","-2","-2","-2"
"91591","3","3","3"
"91598","-2","-2","-2"
"91607","3","3","3"
"91616","-2","-2","-2"
"91625","7","7","7"
"91627","-2","-2","-2"
"91630","1","1","1"
"91636","-2","-2","-2"
"91637","1","1","1"
"91646","0","0","0"
"91671","-2","-2","-2"
"91674","6","6","6"
"91679","1","1","1"
"91686","-1","-1","-1"
"91714","8","8","8"
"91725","2","2","2"
"91733","2","2","2"
"91743","5","5","5"
"91760","2","2","2"
"91761","6","6","6"
"91771","-2","-2","-2"
"91783","-2","-2","-2"
"91786","6","6","6"
"91791","0","0","0"
"91806","4","4","4"
"91816","-1","-1","-1"
"91822","1","1","1"
"91839","4","4","4"
"91845","0","0","0"
"91848","-1","-1","-1"
"91850","-1","-1","-1"
"91858","-2","-2","-2"
"91863","11","11","11"
"91865","2","2","2"
"91869","16","16","16"
"91878","-1","-1","-1"
"91906","9","9","9"
"91911","-1","-1","-1"
"91913","-2","-2","-2"
"91919","1","1","1"
"91935","5","5","5"
"91946","-2","-2","-2"
"91948","0","0","0"
"91961","9","9","9"
"91991","-1","-1","-1"
"91994","-1","-1","-1"
"92013","-1","-1","-1"
"92024","8","8","8"
"92039","0","0","0"
"92071","-2","-2","-2"
"92072","0","0","0"
"92073","-1","-1","-1"
"92086","2","2","2"
"92098","0","0","0"
"92103","-2","-2","-2"
"92108","2","2","2"
"92126","0","0","0"
"92130","1","1","1"
"92141","-2","-2","-2"
"92168","1","1","1"
"92199","1","1","1"
"92208","-1","-1","-1"
"92210","3","3","3"
"92221","-1","-1","-1"
"92240","-2","-2","-2"
"92251","3","3","3"
"92258","-1","-1","-1"
"92271","-2","-2","-2"
"92273","-1","-1","-1"
"92277","-2","-2","-2"
"92297","7","7","7"
"92302","6","6","6"
"92325","1","1","1"
"92326","4","4","4"
"92332","2","2","2"
"92343","-2","-2","-2"
"92349","1","1","1"
"92362","8","8","8"
"92365","0","0","0"
"92367","-2","-2","-2"
"92395","3","3","3"
"92408","-2","-2","-2"
"92411","1","1","1"
"92430","2","2","2"
"92444","20","20","20"
"92445","0","0","0"
"92455","2","2","2"
"92462","4","4","4"
"92464","5","5","5"
"92475","-2","-2","-2"
"92479","4","4","4"
"92509","5","5","5"
"92516","-2","-2","-2"
"92518","4","4","4"
"92521","1","1","1"
"92528","-1","-1","-1"
"92538","-1","-1","-1"
"92545","0","0","0"
"92548","1","1","1"
"92552","2","2","2"
"92553","1","1","1"
"92555","0","0","0"
"92568","1","1","1"
"92570","-1","-1","-1"
"92573","2","2","2"
"92577","0","0","0"
"92580","0","0","0"
"92591","-1","-1","-1"
"92611","2","2","2"
"92625","3","3","3"
"92629","10","10","10"
"92645","-1","-1","-1"
"92648","16","16","16"
"92651","0","0","0"
"92662","13","13","13"
"92677","5","5","5"
"92693","0","0","0"
"92695","5","5","5"
"92703","5","5","5"
"92708","3","3","3"
"92729","2","2","2"
"92753","-2","-2","-2"
"92758","-1","-1","-1"
"92764","2","2","2"
"92766","4","4","4"
"92771","0","0","0"
"92779","0","0","0"
"92807","2","2","2"
"92810","2","2","2"
"92811","2","2","2"
"92822","15","15","15"
"92832","-1","-1","-1"
"92845","-1","-1","-1"
"92866","1","1","1"
"92877","3","3","3"
"92892","2","2","2"
"92902","12","12","12"
"92906","-1","-1","-1"
"92917","-2","-2","-2"
"92935","-1","-1","-1"
"92936","-1","-1","-1"
"92943","7","7","7"
"92959","0","0","0"
"92979","-2","-2","-2"
"92985","7","7","7"
"92988","-2","-2","-2"
"92998","2","2","2"
"92999","0","0","0"
"93001","2","2","2"
"93009","-1","-1","-1"
"93034","6","6","6"
"93044","1","1","1"
"93051","0","0","0"
"93052","1","1","1"
"93054","2","2","2"
"93057","4","4","4"
"93083","2","2","2"
"93101","-1","-1","-1"
"93118","1","1","1"
"93139","7","7","7"
"93145","2","2","2"
"93150","-2","-2","-2"
"93167","2","2","2"
"93187","-2","-2","-2"
"93200","-1","-1","-1"
"93212","12","12","12"
"93232","2","2","2"
"93245","-2","-2","-2"
"93261","-1","-1","-1"
"93274","0","0","0"
"93291","10","10","10"
"93298","7","7","7"
"93304","6","6","6"
"93324","1","1","1"
"93380","0","0","0"
"93383","0","0","0"
"93387","1","1","1"
"93398","-1","-1","-1"
"93404","1","1","1"
"93428","13","13","13"
"93454","4","4","4"
"93476","7","7","7"
"93484","-2","-2","-2"
"93492","-2","-2","-2"
"93500","-2","-2","-2"
"93510","0","0","0"
"93512","4","4","4"
"93517","-1","-1","-1"
"93522","4","4","4"
"93528","2","2","2"
"93545","-2","-2","-2"
"93568","0","0","0"
"93571","-1","-1","-1"
"93572","5","5","5"
"93583","-1","-1","-1"
"93592","0","0","0"
"93610","5","5","5"
"93623","-2","-2","-2"
"93629","-1","-1","-1"
"93649","5","5","5"
"93658","6","6","6"
"93672","-2","-2","-2"
"93674","4","4","4"
"93681","-1","-1","-1"
"93691","4","4","4"
"93697","11","11","11"
"93703","4","4","4"
"93705","0","0","0"
"93719","-1","-1","-1"
"93727","2","2","2"
"93729","-2","-2","-2"
"93745","3","3","3"
"93759","-2","-2","-2"
"93761","-2","-2","-2"
"93765","3","3","3"
"93774","-1","-1","-1"
"93792","-1","-1","-1"
"93794","17","17","17"
"93798","12","12","12"
"93800","14","14","14"
"93802","-1","-1","-1"
"93809","3","3","3"
"93828","0","0","0"
"93830","4","4","4"
"93846","-1","-1","-1"
"93862","7","7","7"
"93879","-2","-2","-2"
"93884","-1","-1","-1"
"93907","1","1","1"
"93909","-1","-1","-1"
"93923","-2","-2","-2"
"93925","-1","-1","-1"
"93930","0","0","0"
"93937","12","12","12"
"93943","7","7","7"
"93967","3","3","3"
"93970","3","3","3"
"93975","-2","-2","-2"
"93982","6","6","6"
"94005","-2","-2","-2"
"94013","24","24","24"
"94027","11","11","11"
"94068","-1","-1","-1"
"94079","-1","-1","-1"
"94080","0","0","0"
"94082","-1","-1","-1"
"94091","-1","-1","-1"
"94092","13","13","13"
"94104","-2","-2","-2"
"94107","0","0","0"
"94133","5","5","5"
"94134","9","9","9"
"94149","6","6","6"
"94151","0","0","0"
"94162","-2","-2","-2"
"94178","3","3","3"
"94192","0","0","0"
"94226","2","2","2"
"94229","-2","-2","-2"
"94231","-2","-2","-2"
"94241","-1","-1","-1"
"94246","-1","-1","-1"
"94248","7","7","7"
"94259","2","2","2"
"94280","0","0","0"
"94321","-1","-1","-1"
"94329","-2","-2","-2"
"94357","-1","-1","-1"
"94367","1","1","1"
"94373","0","0","0"
"94375","0","0","0"
"94376","1","1","1"
"94392","2","2","2"
"94393","4","4","4"
"94396","2","2","2"
"94399","8","8","8"
"94403","0","0","0"
"94404","7","7","7"
"94406","-2","-2","-2"
"94414","3","3","3"
"94421","-2","-2","-2"
"94438","-1","-1","-1"
"94439","0","0","0"
"94452","0","0","0"
"94458","10","10","10"
"94466","-2","-2","-2"
"94483","11","11","11"
"94489","6","6","6"
"94500","8","8","8"
"94506","1","1","1"
"94521","3","3","3"
"94528","5","5","5"
"94531","-1","-1","-1"
"94575","0","0","0"
"94582","7","7","7"
"94590","5","5","5"
"94596","1","1","1"
"94601","8","8","8"
"94617","4","4","4"
"94624","9","9","9"
"94636","-2","-2","-2"
"94641","0","0","0"
"94647","-1","-1","-1"
"94667","6","6","6"
"94676","6","6","6"
"94678","2","2","2"
"94693","10","10","10"
"94701","3","3","3"
"94708","5","5","5"
"94713","13","13","13"
"94718","1","1","1"
"94731","6","6","6"
"94732","-2","-2","-2"
"94734","2","2","2"
"94741","0","0","0"
"94742","0","0","0"
"94745","1","1","1"
"94751","3","3","3"
"94782","9","9","9"
"94813","4","4","4"
"94815","-2","-2","-2"
"94820","12","12","12"
"94821","-1","-1","-1"
"94822","-1","-1","-1"
"94845","-1","-1","-1"
"94855","8","8","8"
"94859","2","2","2"
"94863","-1","-1","-1"
"94868","0","0","0"
"94872","-2","-2","-2"
"94879","-1","-1","-1"
"94882","-1","-1","-1"
"94897","-1","-1","-1"
"94900","-2","-2","-2"
"94903","0","0","0"
"94922","7","7","7"
"94936","6","6","6"
"94963","5","5","5"
"94993","3","3","3"
"94994","-2","-2","-2"
"94998","-1","-1","-1"
"94999","20","20","20"
"95017","0","0","0"
"95020","1","1","1"
"95027","1","1","1"
"95034","-1","-1","-1"
"95038","0","0","0"
"95046","4","4","4"
"95063","7","7","7"
"95070","5","5","5"
"95089","2","2","2"
"95091","-1","-1","-1"
"95096","1","1","1"
"95097","-1","-1","-1"
"95109","18","18","18"
"95117","2","2","2"
"95120","0","0","0"
"95129","5","5","5"
"95134","2","2","2"
"95165","1","1","1"
"95167","1","1","1"
"95173","3","3","3"
"95177","-1","-1","-1"
"95179","9","9","9"
"95180","-2","-2","-2"
"95181","0","0","0"
"95186","-2","-2","-2"
"95189","-2","-2","-2"
"95208","-2","-2","-2"
"95232","1","1","1"
"95241","3","3","3"
"95261","-2","-2","-2"
"95264","4","4","4"
"95282","7","7","7"
"95288","2","2","2"
"95294","3","3","3"
"95297","16","16","16"
"95300","4","4","4"
"95335","0","0","0"
"95337","-2","-2","-2"
"95342","7","7","7"
"95349","-1","-1","-1"
"95365","-2","-2","-2"
"95383","0","0","0"
"95384","-2","-2","-2"
"95386","-1","-1","-1"
"95388","5","5","5"
"95392","-2","-2","-2"
"95394","5","5","5"
"95412","-2","-2","-2"
"95420","2","2","2"
"95421","-2","-2","-2"
"95434","-2","-2","-2"
"95447","7","7","7"
"95451","-1","-1","-1"
"95464","4","4","4"
"95472","3","3","3"
"95498","-2","-2","-2"
"95502","-2","-2","-2"
"95505","-2","-2","-2"
"95508","-1","-1","-1"
"95512","5","5","5"
"95519","3","3","3"
"95525","5","5","5"
"95528","-2","-2","-2"
"95531","4","4","4"
"95549","-1","-1","-1"
"95550","0","0","0"
"95599","0","0","0"
"95604","0","0","0"
"95617","1","1","1"
"95618","-2","-2","-2"
"95623","-1","-1","-1"
"95628","2","2","2"
"95629","4","4","4"
"95630","0","0","0"
"95649","8","8","8"
"95692","7","7","7"
"95701","-2","-2","-2"
"95707","-1","-1","-1"
"95718","0","0","0"
"95740","5","5","5"
"95771","0","0","0"
"95794","-2","-2","-2"
"95796","1","1","1"
"95802","8","8","8"
"95813","-1","-1","-1"
"95825","2","2","2"
"95836","3","3","3"
"95842","-2","-2","-2"
"95852","-2","-2","-2"
"95867","3","3","3"
"95868","10","10","10"
"95872","2","2","2"
"95899","0","0","0"
"95915","14","14","14"
"95924","-2","-2","-2"
"95928","4","4","4"
"95932","-2","-2","-2"
"95935","7","7","7"
"95938","1","1","1"
"95959","-2","-2","-2"
"95970","-1","-1","-1"
"95978","-2","-2","-2"
"95999","4","4","4"
"96004","-2","-2","-2"
"96017","17","17","17"
"96025","0","0","0"
"96037","1","1","1"
"96039","3","3","3"
"96040","-2","-2","-2"
"96043","-2","-2","-2"
"96050","-2","-2","-2"
"96052","-2","-2","-2"
"96055","1","1","1"
"96064","-2","-2","-2"
"96068","-2","-2","-2"
"96085","-2","-2","-2"
"96089","5","5","5"
"96099","-2","-2","-2"
"96117","-2","-2","-2"
"96135","13","13","13"
"96153","-2","-2","-2"
"96156","4","4","4"
"96158","8","8","8"
"96170","2","2","2"
"96180","10","10","10"
"96187","-1","-1","-1"
"96217","2","2","2"
"96220","2","2","2"
"96221","4","4","4"
"96231","-1","-1","-1"
"96265","4","4","4"
"96282","3","3","3"
"96297","0","0","0"
"96306","-1","-1","-1"
"96312","-1","-1","-1"
"96328","-2","-2","-2"
"96350","13","13","13"
"96378","8","8","8"
"96389","-1","-1","-1"
"96402","7","7","7"
"96407","-1","-1","-1"
"96435","-1","-1","-1"
"96445","6","6","6"
"96454","0","0","0"
"96480","-1","-1","-1"
"96481","0","0","0"
"96482","2","2","2"
"96487","-1","-1","-1"
"96499","5","5","5"
"96500","8","8","8"
"96501","6","6","6"
"96504","2","2","2"
"96531","-1","-1","-1"
"96537","-2","-2","-2"
"96549","6","6","6"
"96557","1","1","1"
"96559","3","3","3"
"96560","3","3","3"
"96562","-2","-2","-2"
"96563","2","2","2"
"96573","-2","-2","-2"
"96586","0","0","0"
"96589","0","0","0"
"96615","2","2","2"
"96620","-1","-1","-1"
"96630","1","1","1"
"96631","8","8","8"
"96633","-2","-2","-2"
