"Step","DQN_run_1747564920 - total_reward","DQN_run_1747564920 - total_reward__MIN","DQN_run_1747564920 - total_reward__MAX"
"32853","45","45","45"
"32856","46","46","46"
"32874","11","11","11"
"32875","43","43","43"
"32879","47","47","47"
"32884","45","45","45"
"32899","28","28","28"
"32900","46","46","46"
"32903","45","45","45"
"32910","12","12","12"
"32914","46","46","46"
"32920","44","44","44"
"32921","15","15","15"
"32925","26","26","26"
"32933","44","44","44"
"32941","46","46","46"
"32942","45","45","45"
"32954","6","6","6"
"32962","43","43","43"
"32971","45","45","45"
"32982","43","43","43"
"32988","43","43","43"
"32990","43","43","43"
"32998","46","46","46"
"32999","47","47","47"
"33001","47","47","47"
"33008","24","24","24"
"33023","47","47","47"
"33028","47","47","47"
"33032","44","44","44"
"33038","49","49","49"
"33043","48","48","48"
"33048","46","46","46"
"33052","43","43","43"
"33057","45","45","45"
"33058","44","44","44"
"33060","50","50","50"
"33061","45","45","45"
"33066","48","48","48"
"33068","43","43","43"
"33070","45","45","45"
"33084","11","11","11"
"33086","45","45","45"
"33090","49","49","49"
"33093","43","43","43"
"33099","49","49","49"
"33107","23","23","23"
"33111","12","12","12"
"33118","44","44","44"
"33119","45","45","45"
"33126","50","50","50"
"33141","48","48","48"
"33143","47","47","47"
"33154","46","46","46"
"33156","43","43","43"
"33164","17","17","17"
"33180","44","44","44"
"33193","17","17","17"
"33197","45","45","45"
"33206","48","48","48"
"33214","45","45","45"
"33215","48","48","48"
"33231","45","45","45"
"33240","44","44","44"
"33247","46","46","46"
"33251","45","45","45"
"33253","46","46","46"
"33254","47","47","47"
"33258","46","46","46"
"33262","7","7","7"
"33271","43","43","43"
"33274","46","46","46"
"33277","21","21","21"
"33278","47","47","47"
"33283","46","46","46"
"33290","47","47","47"
"33291","48","48","48"
"33294","47","47","47"
"33300","7","7","7"
"33302","46","46","46"
"33306","44","44","44"
"33310","43","43","43"
"33315","45","45","45"
"33318","45","45","45"
"33321","49","49","49"
"33324","47","47","47"
"33326","48","48","48"
"33337","46","46","46"
"33338","45","45","45"
"33342","46","46","46"
"33343","45","45","45"
"33345","47","47","47"
"33353","44","44","44"
"33359","43","43","43"
"33367","46","46","46"
"33369","48","48","48"
"33378","43","43","43"
"33382","45","45","45"
"33413","14","14","14"
"33416","46","46","46"
"33425","46","46","46"
"33434","45","45","45"
"33442","43","43","43"
"33444","43","43","43"
"33447","17","17","17"
"33448","47","47","47"
"33455","44","44","44"
"33457","44","44","44"
"33464","45","45","45"
"33467","44","44","44"
"33472","43","43","43"
"33473","47","47","47"
"33474","46","46","46"
"33480","44","44","44"
"33481","46","46","46"
"33484","45","45","45"
"33485","9","9","9"
"33486","45","45","45"
"33491","49","49","49"
"33497","45","45","45"
"33499","44","44","44"
"33500","44","44","44"
"33504","44","44","44"
"33508","44","44","44"
"33509","46","46","46"
"33516","-3","-3","-3"
"33521","46","46","46"
"33526","46","46","46"
"33527","46","46","46"
"33531","44","44","44"
"33539","46","46","46"
"33543","48","48","48"
"33544","44","44","44"
"33545","43","43","43"
"33549","51","51","51"
"33552","44","44","44"
"33555","43","43","43"
"33557","47","47","47"
"33558","45","45","45"
"33565","4","4","4"
"33570","44","44","44"
"33571","44","44","44"
"33573","43","43","43"
"33580","44","44","44"
"33582","45","45","45"
"33585","28","28","28"
"33588","46","46","46"
"33589","43","43","43"
"33590","0","0","0"
"33592","43","43","43"
"33595","45","45","45"
"33598","46","46","46"
"33605","43","43","43"
"33608","44","44","44"
"33611","47","47","47"
"33612","23","23","23"
"33614","47","47","47"
"33624","13","13","13"
"33628","46","46","46"
"33631","45","45","45"
"33634","49","49","49"
"33653","46","46","46"
"33662","51","51","51"
"33665","47","47","47"
"33667","45","45","45"
"33670","43","43","43"
"33692","44","44","44"
"33693","44","44","44"
"33696","45","45","45"
"33710","19","19","19"
"33717","46","46","46"
"33729","48","48","48"
"33730","20","20","20"
"33733","46","46","46"
"33741","47","47","47"
"33747","50","50","50"
"33762","14","14","14"
"33763","15","15","15"
"33766","47","47","47"
"33767","47","47","47"
"33777","49","49","49"
"33778","26","26","26"
"33779","44","44","44"
"33780","47","47","47"
"33782","51","51","51"
"33795","47","47","47"
"33796","46","46","46"
"33800","44","44","44"
"33803","45","45","45"
"33804","45","45","45"
"33808","48","48","48"
"33813","47","47","47"
"33818","26","26","26"
"33820","43","43","43"
"33823","-3","-3","-3"
"33826","45","45","45"
"33829","45","45","45"
"33842","44","44","44"
"33867","47","47","47"
"33868","1","1","1"
"33882","4","4","4"
"33883","44","44","44"
"33888","43","43","43"
"33890","46","46","46"
"33891","46","46","46"
"33893","2","2","2"
"33897","45","45","45"
"33903","43","43","43"
"33909","45","45","45"
"33915","46","46","46"
"33917","44","44","44"
"33922","49","49","49"
"33925","46","46","46"
"33931","44","44","44"
"33934","45","45","45"
"33935","46","46","46"
"33937","44","44","44"
"33940","47","47","47"
"33945","43","43","43"
"33955","22","22","22"
"33960","46","46","46"
"33961","46","46","46"
"33964","48","48","48"
"33974","50","50","50"
"33978","15","15","15"
"33985","49","49","49"
"33991","44","44","44"
"33994","44","44","44"
"34001","46","46","46"
"34007","47","47","47"
"34013","46","46","46"
"34017","9","9","9"
"34018","44","44","44"
"34023","16","16","16"
"34026","45","45","45"
"34036","45","45","45"
"34041","43","43","43"
"34046","44","44","44"
"34054","46","46","46"
"34058","46","46","46"
"34059","46","46","46"
"34063","45","45","45"
"34067","44","44","44"
"34068","45","45","45"
"34069","5","5","5"
"34071","45","45","45"
"34092","22","22","22"
"34093","44","44","44"
"34095","44","44","44"
"34096","44","44","44"
"34101","24","24","24"
"34108","43","43","43"
"34115","44","44","44"
"34118","47","47","47"
"34119","46","46","46"
"34122","47","47","47"
"34131","46","46","46"
"34134","45","45","45"
"34150","-2","-2","-2"
"34151","46","46","46"
"34153","48","48","48"
"34163","45","45","45"
"34173","43","43","43"
"34174","47","47","47"
"34191","43","43","43"
"34196","46","46","46"
"34209","44","44","44"
"34215","48","48","48"
"34219","45","45","45"
"34222","45","45","45"
"34224","20","20","20"
"34229","45","45","45"
"34230","9","9","9"
"34233","47","47","47"
"34234","44","44","44"
"34237","46","46","46"
"34241","46","46","46"
"34252","43","43","43"
"34256","45","45","45"
"34258","45","45","45"
"34261","48","48","48"
"34262","45","45","45"
"34271","24","24","24"
"34274","46","46","46"
"34275","46","46","46"
"34293","48","48","48"
"34295","45","45","45"
"34301","-1","-1","-1"
"34303","44","44","44"
"34308","45","45","45"
"34310","48","48","48"
"34313","44","44","44"
"34324","9","9","9"
"34333","43","43","43"
"34335","46","46","46"
"34341","45","45","45"
"34343","10","10","10"
"34353","44","44","44"
"34359","44","44","44"
"34374","15","15","15"
"34380","47","47","47"
"34382","43","43","43"
"34386","10","10","10"
"34389","43","43","43"
"34390","45","45","45"
"34397","43","43","43"
"34400","45","45","45"
"34404","25","25","25"
"34408","45","45","45"
"34410","48","48","48"
"34412","44","44","44"
"34418","51","51","51"
"34423","46","46","46"
"34425","48","48","48"
"34428","45","45","45"
"34429","44","44","44"
"34432","43","43","43"
"34433","44","44","44"
"34449","46","46","46"
"34453","45","45","45"
"34460","44","44","44"
"34468","49","49","49"
"34473","44","44","44"
"34477","44","44","44"
"34485","44","44","44"
"34487","25","25","25"
"34488","45","45","45"
"34492","15","15","15"
"34494","45","45","45"
"34496","44","44","44"
"34527","44","44","44"
"34535","13","13","13"
"34552","48","48","48"
"34557","43","43","43"
"34564","46","46","46"
"34566","46","46","46"
"34570","11","11","11"
"34581","45","45","45"
"34584","46","46","46"
"34585","6","6","6"
"34586","44","44","44"
"34590","48","48","48"
"34591","44","44","44"
"34599","48","48","48"
"34600","44","44","44"
"34601","44","44","44"
"34611","43","43","43"
"34619","53","53","53"
"34626","49","49","49"
"34629","46","46","46"
"34631","43","43","43"
"34632","44","44","44"
"34635","0","0","0"
"34641","45","45","45"
"34646","50","50","50"
"34648","47","47","47"
"34649","44","44","44"
"34652","-1","-1","-1"
"34657","46","46","46"
"34659","45","45","45"
"34661","45","45","45"
"34669","50","50","50"
"34681","43","43","43"
"34688","24","24","24"
"34695","43","43","43"
"34697","46","46","46"
"34698","44","44","44"
"34709","44","44","44"
"34711","7","7","7"
"34713","45","45","45"
"34722","48","48","48"
"34725","26","26","26"
"34736","44","44","44"
"34737","44","44","44"
"34738","44","44","44"
"34745","45","45","45"
"34749","50","50","50"
"34751","43","43","43"
"34753","43","43","43"
"34754","44","44","44"
"34758","44","44","44"
"34763","44","44","44"
"34765","49","49","49"
"34770","48","48","48"
"34771","49","49","49"
"34774","47","47","47"
"34776","1","1","1"
"34781","46","46","46"
"34783","47","47","47"
"34798","45","45","45"
"34807","43","43","43"
"34808","46","46","46"
"34824","47","47","47"
"34825","47","47","47"
"34827","45","45","45"
"34840","44","44","44"
"34844","43","43","43"
"34846","44","44","44"
"34850","46","46","46"
"34854","52","52","52"
"34863","22","22","22"
"34866","7","7","7"
"34868","45","45","45"
"34869","44","44","44"
"34871","43","43","43"
"34879","46","46","46"
"34885","43","43","43"
"34887","44","44","44"
"34889","43","43","43"
"34897","47","47","47"
"34903","46","46","46"
"34909","43","43","43"
"34910","50","50","50"
"34911","49","49","49"
"34914","45","45","45"
"34915","48","48","48"
"34924","46","46","46"
"34927","47","47","47"
"34928","44","44","44"
"34933","46","46","46"
"34936","44","44","44"
"34948","46","46","46"
"34956","44","44","44"
"34961","45","45","45"
"34968","44","44","44"
"34969","47","47","47"
"34970","45","45","45"
"34975","43","43","43"
"34979","48","48","48"
"34981","45","45","45"
"34987","45","45","45"
"34992","47","47","47"
"35000","45","45","45"
"35001","46","46","46"
"35002","49","49","49"
"35017","47","47","47"
"35018","44","44","44"
"35020","44","44","44"
"35030","46","46","46"
"35032","45","45","45"
"35036","43","43","43"
"35038","44","44","44"
"35075","49","49","49"
"35078","45","45","45"
"35082","46","46","46"
"35085","18","18","18"
"35093","44","44","44"
"35095","44","44","44"
"35096","28","28","28"
"35102","44","44","44"
"35107","45","45","45"
"35111","44","44","44"
"35120","48","48","48"
"35125","45","45","45"
"35128","44","44","44"
"35130","46","46","46"
"35131","44","44","44"
"35132","44","44","44"
"35136","47","47","47"
"35142","43","43","43"
"35145","44","44","44"
"35146","48","48","48"
"35152","2","2","2"
"35154","43","43","43"
"35185","43","43","43"
"35188","48","48","48"
"35200","10","10","10"
"35206","46","46","46"
"35212","45","45","45"
"35224","43","43","43"
"35232","44","44","44"
"35237","45","45","45"
"35239","43","43","43"
"35259","44","44","44"
"35264","49","49","49"
"35266","44","44","44"
"35268","-2","-2","-2"
"35274","44","44","44"
"35280","44","44","44"
"35282","49","49","49"
"35283","44","44","44"
"35286","48","48","48"
"35298","44","44","44"
"35302","44","44","44"
"35306","46","46","46"
"35308","44","44","44"
"35310","49","49","49"
"35312","46","46","46"
"35327","45","45","45"
"35336","44","44","44"
"35339","44","44","44"
"35345","44","44","44"
"35352","44","44","44"
"35357","45","45","45"
"35362","6","6","6"
"35368","51","51","51"
"35372","49","49","49"
"35381","45","45","45"
"35383","46","46","46"
"35387","43","43","43"
"35395","-1","-1","-1"
"35404","43","43","43"
"35410","46","46","46"
"35415","46","46","46"
"35424","8","8","8"
"35433","45","45","45"
"35435","47","47","47"
"35452","49","49","49"
"35455","12","12","12"
"35456","0","0","0"
"35460","46","46","46"
"35465","47","47","47"
"35468","43","43","43"
"35472","13","13","13"
"35473","45","45","45"
"35476","46","46","46"
"35482","47","47","47"
"35483","49","49","49"
"35492","47","47","47"
"35498","44","44","44"
"35500","48","48","48"
"35504","16","16","16"
"35505","44","44","44"
"35513","48","48","48"
"35520","45","45","45"
"35522","46","46","46"
"35527","44","44","44"
"35536","5","5","5"
"35539","43","43","43"
"35540","47","47","47"
"35550","20","20","20"
"35551","47","47","47"
"35553","9","9","9"
"35565","45","45","45"
"35570","45","45","45"
"35573","45","45","45"
"35577","22","22","22"
"35578","48","48","48"
"35582","7","7","7"
"35590","49","49","49"
"35591","43","43","43"
"35593","43","43","43"
"35606","47","47","47"
"35609","45","45","45"
"35629","45","45","45"
"35632","43","43","43"
"35645","45","45","45"
"35648","23","23","23"
"35651","45","45","45"
"35661","46","46","46"
"35664","43","43","43"
"35674","50","50","50"
"35681","45","45","45"
"35695","45","45","45"
"35699","16","16","16"
"35704","45","45","45"
"35713","13","13","13"
"35726","46","46","46"
"35729","48","48","48"
"35738","46","46","46"
"35739","44","44","44"
"35740","17","17","17"
"35753","45","45","45"
"35760","44","44","44"
"35761","47","47","47"
"35772","43","43","43"
"35777","45","45","45"
"35784","45","45","45"
"35791","8","8","8"
"35793","45","45","45"
"35797","24","24","24"
"35798","47","47","47"
"35799","43","43","43"
"35804","43","43","43"
"35811","49","49","49"
"35819","47","47","47"
"35826","23","23","23"
"35835","48","48","48"
"35839","45","45","45"
"35844","44","44","44"
"35853","45","45","45"
"35855","45","45","45"
"35856","-2","-2","-2"
"35867","49","49","49"
"35883","9","9","9"
"35887","45","45","45"
"35898","23","23","23"
"35905","43","43","43"
"35908","44","44","44"
"35914","43","43","43"
"35920","47","47","47"
"35929","44","44","44"
"35930","47","47","47"
"35935","0","0","0"
"35937","45","45","45"
"35939","45","45","45"
"35942","16","16","16"
"35945","8","8","8"
"35947","44","44","44"
"35955","45","45","45"
"35969","47","47","47"
"35973","47","47","47"
"35982","43","43","43"
"35989","44","44","44"
"36007","50","50","50"
"36014","43","43","43"
"36020","49","49","49"
"36021","46","46","46"
"36022","43","43","43"
"36023","17","17","17"
"36046","47","47","47"
"36051","47","47","47"
"36058","44","44","44"
"36060","44","44","44"
"36062","49","49","49"
"36066","47","47","47"
"36067","46","46","46"
"36068","18","18","18"
"36069","45","45","45"
"36075","47","47","47"
"36079","51","51","51"
"36088","44","44","44"
"36103","44","44","44"
"36117","10","10","10"
"36119","45","45","45"
"36120","45","45","45"
"36124","24","24","24"
"36126","45","45","45"
"36130","46","46","46"
"36141","29","29","29"
"36143","42","42","42"
"36144","46","46","46"
"36152","47","47","47"
"36161","49","49","49"
"36165","44","44","44"
"36172","46","46","46"
"36175","47","47","47"
"36180","44","44","44"
"36185","43","43","43"
"36189","44","44","44"
"36191","48","48","48"
"36197","24","24","24"
"36210","43","43","43"
"36214","11","11","11"
"36218","44","44","44"
"36228","47","47","47"
"36230","47","47","47"
"36239","49","49","49"
"36245","43","43","43"
"36251","5","5","5"
"36252","44","44","44"
"36255","44","44","44"
"36261","46","46","46"
"36266","46","46","46"
"36267","44","44","44"
"36268","46","46","46"
"36276","2","2","2"
"36277","44","44","44"
"36278","48","48","48"
"36279","44","44","44"
"36291","7","7","7"
"36297","43","43","43"
"36300","17","17","17"
"36304","43","43","43"
"36306","48","48","48"
"36308","45","45","45"
"36312","47","47","47"
"36314","-1","-1","-1"
"36320","45","45","45"
"36328","44","44","44"
"36355","0","0","0"
"36358","45","45","45"
"36365","3","3","3"
"36374","47","47","47"
"36375","44","44","44"
"36376","43","43","43"
"36377","45","45","45"
"36382","46","46","46"
"36383","46","46","46"
"36387","47","47","47"
"36388","46","46","46"
"36394","46","46","46"
"36396","48","48","48"
"36398","45","45","45"
"36400","44","44","44"
"36402","45","45","45"
"36404","46","46","46"
"36406","43","43","43"
"36407","48","48","48"
"36409","23","23","23"
"36410","45","45","45"
"36413","46","46","46"
"36419","44","44","44"
"36420","44","44","44"
"36423","44","44","44"
"36424","43","43","43"
"36427","43","43","43"
"36432","47","47","47"
"36436","48","48","48"
"36437","44","44","44"
"36445","45","45","45"
"36451","44","44","44"
"36457","44","44","44"
"36462","45","45","45"
"36467","46","46","46"
"36470","47","47","47"
