"Step","non_det_DDQN_3_100k - total_reward","non_det_DDQN_3_100k - total_reward__MIN","non_det_DDQN_3_100k - total_reward__MAX"
"34393","6","6","6"
"34409","0","0","0"
"34424","32","32","32"
"34426","-1","-1","-1"
"34459","26","26","26"
"34488","16","16","16"
"34490","1","1","1"
"34493","25","25","25"
"34497","22","22","22"
"34506","25","25","25"
"34511","0","0","0"
"34536","26","26","26"
"34542","1","1","1"
"34543","30","30","30"
"34562","43","43","43"
"34570","36","36","36"
"34571","6","6","6"
"34598","8","8","8"
"34635","25","25","25"
"34658","8","8","8"
"34698","12","12","12"
"34701","0","0","0"
"34715","38","38","38"
"34724","1","1","1"
"34729","9","9","9"
"34731","0","0","0"
"34752","5","5","5"
"34762","21","21","21"
"34765","3","3","3"
"34774","11","11","11"
"34801","11","11","11"
"34819","12","12","12"
"34829","6","6","6"
"34875","6","6","6"
"34879","5","5","5"
"34883","27","27","27"
"34887","24","24","24"
"34889","25","25","25"
"34903","3","3","3"
"34905","29","29","29"
"34911","34","34","34"
"34915","10","10","10"
"34920","38","38","38"
"34939","-2","-2","-2"
"34970","0","0","0"
"34991","1","1","1"
"35001","35","35","35"
"35006","10","10","10"
"35012","0","0","0"
"35031","12","12","12"
"35046","19","19","19"
"35048","38","38","38"
"35050","2","2","2"
"35054","2","2","2"
"35061","29","29","29"
"35062","23","23","23"
"35071","0","0","0"
"35072","10","10","10"
"35080","9","9","9"
"35101","33","33","33"
"35103","24","24","24"
"35104","14","14","14"
"35115","40","40","40"
"35121","0","0","0"
"35131","20","20","20"
"35142","25","25","25"
"35156","21","21","21"
"35158","-1","-1","-1"
"35163","2","2","2"
"35168","39","39","39"
"35170","5","5","5"
"35180","12","12","12"
"35181","11","11","11"
"35191","25","25","25"
"35205","4","4","4"
"35212","29","29","29"
"35215","7","7","7"
"35224","-1","-1","-1"
"35231","1","1","1"
"35238","40","40","40"
"35239","-1","-1","-1"
"35254","12","12","12"
"35255","6","6","6"
"35268","-2","-2","-2"
"35274","5","5","5"
"35282","35","35","35"
"35292","3","3","3"
"35296","-1","-1","-1"
"35335","-1","-1","-1"
"35340","28","28","28"
"35356","36","36","36"
"35368","2","2","2"
"35378","3","3","3"
"35385","27","27","27"
"35413","10","10","10"
"35453","30","30","30"
"35457","15","15","15"
"35467","2","2","2"
"35476","26","26","26"
"35499","8","8","8"
"35518","4","4","4"
"35523","21","21","21"
"35534","6","6","6"
"35550","12","12","12"
"35556","1","1","1"
"35570","9","9","9"
"35573","15","15","15"
"35579","35","35","35"
"35613","8","8","8"
"35616","4","4","4"
"35625","26","26","26"
"35626","38","38","38"
"35627","3","3","3"
"35633","1","1","1"
"35637","10","10","10"
"35641","4","4","4"
"35648","4","4","4"
"35649","-2","-2","-2"
"35653","17","17","17"
"35654","20","20","20"
"35658","-2","-2","-2"
"35660","0","0","0"
"35662","39","39","39"
"35669","9","9","9"
"35672","5","5","5"
"35677","45","45","45"
"35691","8","8","8"
"35693","33","33","33"
"35766","7","7","7"
"35773","5","5","5"
"35792","2","2","2"
"35798","29","29","29"
"35831","2","2","2"
"35854","33","33","33"
"35862","8","8","8"
"35883","8","8","8"
"35887","24","24","24"
"35888","8","8","8"
"35889","2","2","2"
"35905","5","5","5"
"35908","30","30","30"
"35910","20","20","20"
"35915","30","30","30"
"35924","30","30","30"
"35934","8","8","8"
"35936","29","29","29"
"35939","7","7","7"
"35987","6","6","6"
"35996","28","28","28"
"36001","7","7","7"
"36011","-2","-2","-2"
"36019","9","9","9"
"36022","18","18","18"
"36025","9","9","9"
"36031","1","1","1"
"36040","12","12","12"
"36066","4","4","4"
"36114","24","24","24"
"36154","0","0","0"
"36171","34","34","34"
"36176","5","5","5"
"36177","31","31","31"
"36182","1","1","1"
"36189","20","20","20"
"36206","27","27","27"
"36231","31","31","31"
"36233","5","5","5"
"36259","6","6","6"
"36261","-1","-1","-1"
"36290","8","8","8"
"36323","18","18","18"
"36329","-2","-2","-2"
"36339","3","3","3"
"36350","29","29","29"
"36353","3","3","3"
"36356","1","1","1"
"36366","-2","-2","-2"
"36374","36","36","36"
"36396","8","8","8"
"36410","2","2","2"
"36411","23","23","23"
"36435","33","33","33"
"36445","-2","-2","-2"
"36466","1","1","1"
"36478","23","23","23"
"36490","20","20","20"
"36496","9","9","9"
"36499","7","7","7"
"36502","33","33","33"
"36520","32","32","32"
"36523","2","2","2"
"36538","12","12","12"
"36539","-1","-1","-1"
"36540","1","1","1"
"36562","5","5","5"
"36566","28","28","28"
"36596","13","13","13"
"36598","13","13","13"
"36602","5","5","5"
"36610","37","37","37"
"36613","12","12","12"
"36634","0","0","0"
"36649","5","5","5"
"36664","4","4","4"
"36677","-1","-1","-1"
"36682","6","6","6"
"36692","22","22","22"
"36703","7","7","7"
"36729","7","7","7"
"36739","-1","-1","-1"
"36765","3","3","3"
"36809","43","43","43"
"36814","1","1","1"
"36826","19","19","19"
"36847","8","8","8"
"36853","7","7","7"
"36857","-2","-2","-2"
"36864","17","17","17"
"36878","8","8","8"
"36889","42","42","42"
"36912","33","33","33"
"36920","7","7","7"
"36931","6","6","6"
"36934","15","15","15"
"36943","44","44","44"
"36959","17","17","17"
"36973","0","0","0"
"36989","1","1","1"
"37001","0","0","0"
"37040","29","29","29"
"37048","7","7","7"
"37050","29","29","29"
"37057","1","1","1"
"37071","32","32","32"
"37072","25","25","25"
"37075","7","7","7"
"37084","13","13","13"
"37095","20","20","20"
"37098","3","3","3"
"37100","5","5","5"
"37102","34","34","34"
"37108","2","2","2"
"37143","6","6","6"
"37145","4","4","4"
"37155","2","2","2"
"37160","8","8","8"
"37180","17","17","17"
"37181","22","22","22"
"37184","5","5","5"
"37190","40","40","40"
"37205","26","26","26"
"37219","3","3","3"
"37226","10","10","10"
"37234","-1","-1","-1"
"37303","27","27","27"
"37304","26","26","26"
"37314","24","24","24"
"37315","6","6","6"
"37320","19","19","19"
"37327","4","4","4"
"37337","1","1","1"
"37341","1","1","1"
"37347","6","6","6"
"37351","36","36","36"
"37355","0","0","0"
"37381","39","39","39"
"37384","1","1","1"
"37387","2","2","2"
"37401","6","6","6"
"37406","22","22","22"
"37408","36","36","36"
"37410","0","0","0"
"37418","10","10","10"
"37422","43","43","43"
"37428","28","28","28"
"37451","27","27","27"
"37462","8","8","8"
"37465","26","26","26"
"37478","8","8","8"
"37519","16","16","16"
"37559","38","38","38"
"37565","30","30","30"
"37581","15","15","15"
"37591","0","0","0"
"37592","-1","-1","-1"
"37597","29","29","29"
"37622","-1","-1","-1"
"37624","24","24","24"
"37628","3","3","3"
"37634","21","21","21"
"37640","26","26","26"
"37642","7","7","7"
"37651","35","35","35"
"37654","32","32","32"
"37664","30","30","30"
"37674","37","37","37"
"37684","4","4","4"
"37685","7","7","7"
"37710","0","0","0"
"37718","40","40","40"
"37722","4","4","4"
"37723","0","0","0"
"37749","8","8","8"
"37750","22","22","22"
"37759","-1","-1","-1"
"37760","14","14","14"
"37765","22","22","22"
"37799","2","2","2"
"37816","0","0","0"
"37818","34","34","34"
"37820","24","24","24"
"37827","10","10","10"
"37845","22","22","22"
"37849","3","3","3"
"37858","22","22","22"
"37872","31","31","31"
"37878","36","36","36"
"37887","0","0","0"
"37908","1","1","1"
"37926","37","37","37"
"37959","-1","-1","-1"
"37974","28","28","28"
"37997","26","26","26"
"38003","6","6","6"
"38032","-1","-1","-1"
"38054","25","25","25"
"38058","24","24","24"
"38063","34","34","34"
"38069","25","25","25"
"38070","0","0","0"
"38082","22","22","22"
"38086","39","39","39"
"38090","7","7","7"
"38091","6","6","6"
"38112","22","22","22"
"38114","25","25","25"
"38123","28","28","28"
"38126","3","3","3"
"38131","23","23","23"
"38146","8","8","8"
"38156","0","0","0"
"38176","36","36","36"
"38190","5","5","5"
"38192","0","0","0"
"38198","24","24","24"
"38202","42","42","42"
"38224","0","0","0"
"38235","33","33","33"
"38247","19","19","19"
"38253","4","4","4"
"38264","2","2","2"
"38266","9","9","9"
"38267","4","4","4"
"38270","4","4","4"
"38277","7","7","7"
"38285","16","16","16"
"38289","-1","-1","-1"
"38293","7","7","7"
"38298","22","22","22"
"38301","5","5","5"
"38304","2","2","2"
"38325","-2","-2","-2"
"38327","7","7","7"
"38335","-1","-1","-1"
"38339","5","5","5"
"38357","28","28","28"
"38359","11","11","11"
"38376","-1","-1","-1"
"38382","4","4","4"
"38385","20","20","20"
"38393","12","12","12"
"38394","3","3","3"
"38401","33","33","33"
"38410","1","1","1"
"38416","19","19","19"
"38421","25","25","25"
"38422","2","2","2"
"38431","8","8","8"
"38440","24","24","24"
"38454","17","17","17"
"38482","9","9","9"
"38493","0","0","0"
"38529","6","6","6"
"38542","24","24","24"
"38545","1","1","1"
"38565","38","38","38"
"38570","0","0","0"
"38576","-2","-2","-2"
"38578","6","6","6"
"38584","-2","-2","-2"
"38596","3","3","3"
"38624","8","8","8"
"38636","30","30","30"
"38645","1","1","1"
"38659","5","5","5"
"38668","13","13","13"
"38673","32","32","32"
"38695","41","41","41"
"38699","12","12","12"
"38705","7","7","7"
"38711","30","30","30"
"38732","22","22","22"
"38739","6","6","6"
"38740","37","37","37"
"38742","30","30","30"
"38746","39","39","39"
"38757","25","25","25"
"38760","29","29","29"
"38773","36","36","36"
"38776","40","40","40"
"38804","12","12","12"
"38822","22","22","22"
"38826","2","2","2"
"38846","7","7","7"
"38853","0","0","0"
"38857","7","7","7"
"38885","31","31","31"
"38891","1","1","1"
"38895","4","4","4"
"38900","8","8","8"
"38903","23","23","23"
"38912","32","32","32"
"38927","5","5","5"
"38957","5","5","5"
"38960","7","7","7"
"38973","32","32","32"
"38997","3","3","3"
"39005","26","26","26"
"39029","-1","-1","-1"
"39043","23","23","23"
"39045","19","19","19"
"39053","34","34","34"
"39054","32","32","32"
"39062","-2","-2","-2"
"39073","23","23","23"
"39080","33","33","33"
"39083","5","5","5"
"39096","10","10","10"
"39098","35","35","35"
"39102","25","25","25"
"39103","9","9","9"
"39107","3","3","3"
"39110","10","10","10"
"39113","43","43","43"
"39116","4","4","4"
"39117","0","0","0"
"39120","8","8","8"
"39122","32","32","32"
"39126","7","7","7"
"39128","22","22","22"
"39165","5","5","5"
"39186","21","21","21"
"39188","24","24","24"
"39190","21","21","21"
"39208","6","6","6"
"39241","5","5","5"
"39246","5","5","5"
"39252","2","2","2"
"39267","27","27","27"
"39278","-1","-1","-1"
"39288","10","10","10"
"39292","-2","-2","-2"
"39310","6","6","6"
"39312","0","0","0"
"39332","36","36","36"
"39343","9","9","9"
"39354","21","21","21"
"39374","1","1","1"
"39379","4","4","4"
"39380","0","0","0"
"39393","20","20","20"
"39397","-1","-1","-1"
"39420","22","22","22"
"39429","32","32","32"
"39435","29","29","29"
"39464","27","27","27"
"39481","-1","-1","-1"
"39499","20","20","20"
"39506","30","30","30"
"39507","29","29","29"
"39508","37","37","37"
"39509","-2","-2","-2"
"39522","18","18","18"
"39525","5","5","5"
"39529","3","3","3"
"39552","9","9","9"
"39573","0","0","0"
"39578","28","28","28"
"39592","33","33","33"
"39600","6","6","6"
"39611","32","32","32"
"39617","3","3","3"
"39618","-1","-1","-1"
"39620","27","27","27"
"39638","2","2","2"
"39641","6","6","6"
"39643","21","21","21"
"39654","18","18","18"
"39663","28","28","28"
"39665","2","2","2"
"39668","27","27","27"
"39673","10","10","10"
"39688","18","18","18"
"39703","1","1","1"
"39719","12","12","12"
"39724","39","39","39"
"39728","32","32","32"
"39747","23","23","23"
"39755","9","9","9"
"39768","-1","-1","-1"
"39774","21","21","21"
"39779","42","42","42"
"39794","1","1","1"
"39831","0","0","0"
"39843","27","27","27"
"39851","28","28","28"
"39852","-1","-1","-1"
"39879","34","34","34"
"39895","30","30","30"
"39902","3","3","3"
"39903","34","34","34"
"39909","31","31","31"
"39922","32","32","32"
"39933","0","0","0"
"39938","35","35","35"
"39967","5","5","5"
"39977","35","35","35"
"39999","3","3","3"
"40015","31","31","31"
"40023","-1","-1","-1"
"40024","1","1","1"
"40026","29","29","29"
"40033","1","1","1"
"40036","9","9","9"
"40044","7","7","7"
"40050","24","24","24"
"40062","10","10","10"
"40071","27","27","27"
"40080","14","14","14"
"40084","43","43","43"
"40088","36","36","36"
"40089","23","23","23"
"40100","7","7","7"
"40108","26","26","26"
"40115","2","2","2"
"40123","24","24","24"
"40137","9","9","9"
"40141","30","30","30"
"40142","3","3","3"
"40143","9","9","9"
"40144","1","1","1"
"40163","4","4","4"
"40168","2","2","2"
"40193","33","33","33"
"40199","17","17","17"
"40226","9","9","9"
"40231","2","2","2"
"40238","3","3","3"
"40239","5","5","5"
"40241","9","9","9"
"40255","2","2","2"
"40259","13","13","13"
"40272","-1","-1","-1"
"40273","4","4","4"
"40292","-1","-1","-1"
"40295","27","27","27"
"40317","-1","-1","-1"
"40330","33","33","33"
"40337","29","29","29"
"40342","39","39","39"
"40355","12","12","12"
"40358","11","11","11"
"40402","33","33","33"
"40409","34","34","34"
"40418","1","1","1"
"40420","6","6","6"
"40422","19","19","19"
"40430","40","40","40"
"40431","0","0","0"
"40449","20","20","20"
"40455","6","6","6"
"40496","-1","-1","-1"
"40501","11","11","11"
"40504","33","33","33"
"40507","-1","-1","-1"
"40518","23","23","23"
"40520","3","3","3"
"40525","2","2","2"
"40535","4","4","4"
"40537","0","0","0"
"40569","3","3","3"
"40575","24","24","24"
"40578","1","1","1"
"40604","24","24","24"
"40612","34","34","34"
"40620","1","1","1"
"40624","0","0","0"
"40625","31","31","31"
"40630","5","5","5"
"40634","24","24","24"
"40643","-1","-1","-1"
"40685","6","6","6"
"40696","19","19","19"
"40712","0","0","0"
"40714","8","8","8"
"40735","5","5","5"
"40738","12","12","12"
"40742","10","10","10"
"40758","2","2","2"
"40776","8","8","8"
"40778","38","38","38"
"40790","25","25","25"
"40803","9","9","9"
"40827","0","0","0"
"40830","0","0","0"
"40834","1","1","1"
"40861","46","46","46"
"40878","4","4","4"
"40885","4","4","4"
"40907","2","2","2"
"40968","-2","-2","-2"
"40977","26","26","26"
"40992","35","35","35"
"40998","2","2","2"
"41004","-1","-1","-1"
"41008","38","38","38"
"41015","2","2","2"
"41057","40","40","40"
"41059","19","19","19"
"41073","10","10","10"
"41088","39","39","39"
"41106","7","7","7"
"41129","19","19","19"
"41137","-1","-1","-1"
"41140","26","26","26"
"41152","3","3","3"
"41155","11","11","11"
"41167","21","21","21"
"41178","0","0","0"
"41180","23","23","23"
"41191","3","3","3"
"41206","24","24","24"
"41215","0","0","0"
"41217","8","8","8"
"41225","8","8","8"
"41229","5","5","5"
"41234","37","37","37"
"41237","4","4","4"
"41248","32","32","32"
"41255","5","5","5"
"41257","1","1","1"
"41259","9","9","9"
"41263","3","3","3"
"41282","26","26","26"
"41287","26","26","26"
"41290","-2","-2","-2"
"41297","11","11","11"
"41307","-2","-2","-2"
"41308","3","3","3"
"41313","1","1","1"
"41341","6","6","6"
"41350","11","11","11"
"41360","21","21","21"
"41376","36","36","36"
"41381","14","14","14"
"41387","-2","-2","-2"
"41392","3","3","3"
"41395","9","9","9"
"41400","19","19","19"
"41406","0","0","0"
"41415","34","34","34"
"41419","30","30","30"
"41453","4","4","4"
"41456","1","1","1"
"41473","7","7","7"
"41474","26","26","26"
"41482","26","26","26"
"41486","51","51","51"
"41497","7","7","7"
"41510","9","9","9"
"41529","17","17","17"
"41533","31","31","31"
"41535","29","29","29"
"41539","41","41","41"
"41556","17","17","17"
"41565","5","5","5"
"41577","6","6","6"
"41580","22","22","22"
"41610","20","20","20"
"41611","-1","-1","-1"
"41612","-1","-1","-1"
"41613","28","28","28"
"41614","4","4","4"
"41626","23","23","23"
"41659","27","27","27"
"41686","27","27","27"
"41695","4","4","4"
"41706","-2","-2","-2"
"41722","1","1","1"
"41772","10","10","10"
"41773","1","1","1"
"41779","5","5","5"
"41822","23","23","23"
"41836","11","11","11"
"41839","36","36","36"
"41859","3","3","3"
"41862","34","34","34"
"41882","4","4","4"
"41883","23","23","23"
"41903","19","19","19"
"41907","20","20","20"
"41913","0","0","0"
"41919","8","8","8"
"41930","4","4","4"
"41931","1","1","1"
"41932","25","25","25"
"41935","3","3","3"
"41937","1","1","1"
"41947","7","7","7"
"41967","5","5","5"
"41971","-1","-1","-1"
"42000","2","2","2"
"42003","17","17","17"
"42004","28","28","28"
"42031","31","31","31"
"42037","22","22","22"
"42056","16","16","16"
"42070","11","11","11"
"42072","1","1","1"
"42092","2","2","2"
"42095","20","20","20"
"42101","7","7","7"
"42108","12","12","12"
"42120","15","15","15"
"42121","-2","-2","-2"
"42140","8","8","8"
"42144","5","5","5"
"42153","7","7","7"
"42157","14","14","14"
"42163","44","44","44"
"42165","1","1","1"
"42174","3","3","3"
"42178","30","30","30"
"42183","0","0","0"
"42184","38","38","38"
"42187","1","1","1"
"42204","10","10","10"
"42207","3","3","3"
"42232","22","22","22"
"42244","-1","-1","-1"
"42287","29","29","29"
"42297","30","30","30"
"42315","21","21","21"
"42316","-1","-1","-1"
"42319","39","39","39"
"42323","22","22","22"
"42339","6","6","6"
"42340","33","33","33"
"42345","9","9","9"
"42352","18","18","18"
"42354","34","34","34"
"42362","6","6","6"
"42371","4","4","4"
"42423","35","35","35"
"42489","20","20","20"
"42491","1","1","1"
"42492","48","48","48"
"42493","6","6","6"
"42494","41","41","41"
"42509","5","5","5"
"42551","1","1","1"
"42562","26","26","26"
"42564","1","1","1"
"42577","30","30","30"
"42582","29","29","29"
"42636","1","1","1"
"42649","5","5","5"
"42653","26","26","26"
"42658","31","31","31"
"42660","26","26","26"
"42681","2","2","2"
"42698","-2","-2","-2"
"42732","7","7","7"
"42759","7","7","7"
"42782","10","10","10"
"42817","24","24","24"
"42818","27","27","27"
"42834","38","38","38"
"42845","25","25","25"
"42850","9","9","9"
"42853","-2","-2","-2"
"42869","3","3","3"
"42878","38","38","38"
"42884","24","24","24"
"42895","5","5","5"
"42898","6","6","6"
"42903","1","1","1"
"42908","31","31","31"
"42920","19","19","19"
"42930","19","19","19"
"42939","23","23","23"
"42940","23","23","23"
"42941","1","1","1"
"42943","2","2","2"
"42959","19","19","19"
"42960","7","7","7"
"42969","3","3","3"
"42973","13","13","13"
"42994","36","36","36"
"42999","7","7","7"
"43018","5","5","5"
"43024","0","0","0"
"43026","10","10","10"
"43036","6","6","6"
"43043","1","1","1"
"43052","13","13","13"
"43061","25","25","25"
"43069","5","5","5"
"43070","0","0","0"
"43087","5","5","5"
"43092","10","10","10"
"43093","22","22","22"
"43120","36","36","36"
"43136","4","4","4"
"43138","25","25","25"
"43141","30","30","30"
"43146","-1","-1","-1"
"43181","6","6","6"
"43182","3","3","3"
"43194","7","7","7"
"43210","32","32","32"
"43218","10","10","10"
"43220","11","11","11"
"43228","26","26","26"
"43274","7","7","7"
"43285","3","3","3"
"43294","4","4","4"
"43296","21","21","21"
"43312","2","2","2"
"43322","5","5","5"
"43341","7","7","7"
"43362","1","1","1"
"43389","24","24","24"
"43397","28","28","28"
"43426","27","27","27"
"43440","31","31","31"
"43449","2","2","2"
"43453","2","2","2"
"43457","15","15","15"
"43463","21","21","21"
"43511","1","1","1"
"43520","4","4","4"
"43574","-1","-1","-1"
"43605","37","37","37"
"43615","2","2","2"
"43641","28","28","28"
"43657","31","31","31"
"43663","29","29","29"
"43673","2","2","2"
"43677","2","2","2"
"43681","31","31","31"
"43688","8","8","8"
