"Step","DQN_good_disc - total_reward","non_Det_DQN_discounted_run_1747653690 - total_reward__MIN","non_Det_DQN_discounted_run_1747653690 - total_reward__MAX"
"31063","-1","-1","-1"
"31066","3","3","3"
"31069","-2","-2","-2"
"31070","2","2","2"
"31074","0","0","0"
"31081","-1","-1","-1"
"31087","0","0","0"
"31089","4","4","4"
"31090","4","4","4"
"31092","-2","-2","-2"
"31093","-2","-2","-2"
"31099","2","2","2"
"31103","1","1","1"
"31112","-1","-1","-1"
"31115","1","1","1"
"31120","2","2","2"
"31121","3","3","3"
"31127","-1","-1","-1"
"31129","-1","-1","-1"
"31133","1","1","1"
"31142","3","3","3"
"31149","0","0","0"
"31150","5","5","5"
"31154","3","3","3"
"31157","3","3","3"
"31160","5","5","5"
"31166","-1","-1","-1"
"31171","4","4","4"
"31176","-1","-1","-1"
"31191","7","7","7"
"31193","-2","-2","-2"
"31194","9","9","9"
"31201","5","5","5"
"31209","4","4","4"
"31211","2","2","2"
"31220","2","2","2"
"31238","8","8","8"
"31250","6","6","6"
"31253","3","3","3"
"31257","-1","-1","-1"
"31263","7","7","7"
"31264","19","19","19"
"31276","3","3","3"
"31278","21","21","21"
"31280","11","11","11"
"31286","7","7","7"
"31287","0","0","0"
"31292","6","6","6"
"31295","0","0","0"
"31298","20","20","20"
"31304","1","1","1"
"31305","4","4","4"
"31307","2","2","2"
"31308","2","2","2"
"31312","1","1","1"
"31316","2","2","2"
"31321","7","7","7"
"31330","10","10","10"
"31333","0","0","0"
"31335","15","15","15"
"31339","3","3","3"
"31340","2","2","2"
"31341","10","10","10"
"31342","21","21","21"
"31344","-1","-1","-1"
"31347","5","5","5"
"31357","3","3","3"
"31362","6","6","6"
"31366","-2","-2","-2"
"31367","1","1","1"
"31368","1","1","1"
"31388","0","0","0"
"31398","26","26","26"
"31399","9","9","9"
"31407","2","2","2"
"31434","21","21","21"
"31436","2","2","2"
"31441","3","3","3"
"31443","-2","-2","-2"
"31461","22","22","22"
"31465","1","1","1"
"31467","0","0","0"
"31469","2","2","2"
"31491","1","1","1"
"31492","-1","-1","-1"
"31493","-2","-2","-2"
"31501","15","15","15"
"31502","7","7","7"
"31518","3","3","3"
"31523","4","4","4"
"31524","-2","-2","-2"
"31528","0","0","0"
"31530","-2","-2","-2"
"31538","-2","-2","-2"
"31553","1","1","1"
"31558","1","1","1"
"31563","6","6","6"
"31572","2","2","2"
"31576","-1","-1","-1"
"31577","0","0","0"
"31578","19","19","19"
"31579","-2","-2","-2"
"31593","1","1","1"
"31594","-2","-2","-2"
"31595","22","22","22"
"31599","5","5","5"
"31609","7","7","7"
"31637","8","8","8"
"31643","27","27","27"
"31645","8","8","8"
"31654","23","23","23"
"31660","-1","-1","-1"
"31680","7","7","7"
"31682","7","7","7"
"31686","3","3","3"
"31687","-2","-2","-2"
"31693","6","6","6"
"31695","16","16","16"
"31721","-2","-2","-2"
"31730","-2","-2","-2"
"31734","2","2","2"
"31738","7","7","7"
"31741","0","0","0"
"31750","1","1","1"
"31759","4","4","4"
"31760","6","6","6"
"31774","23","23","23"
"31778","2","2","2"
"31783","-2","-2","-2"
"31789","-1","-1","-1"
"31790","-2","-2","-2"
"31795","3","3","3"
"31798","4","4","4"
"31802","3","3","3"
"31804","0","0","0"
"31817","2","2","2"
"31819","2","2","2"
"31820","5","5","5"
"31846","-1","-1","-1"
"31849","2","2","2"
"31854","13","13","13"
"31859","5","5","5"
"31860","6","6","6"
"31864","0","0","0"
"31865","1","1","1"
"31867","-2","-2","-2"
"31869","-1","-1","-1"
"31875","4","4","4"
"31880","0","0","0"
"31892","0","0","0"
"31904","12","12","12"
"31905","-2","-2","-2"
"31913","1","1","1"
"31914","2","2","2"
"31923","1","1","1"
"31924","5","5","5"
"31937","7","7","7"
"31943","-2","-2","-2"
"31945","4","4","4"
"31947","-1","-1","-1"
"31961","-2","-2","-2"
"31971","7","7","7"
"31972","3","3","3"
"31978","25","25","25"
"31982","7","7","7"
"31997","1","1","1"
"31999","-1","-1","-1"
"32001","2","2","2"
"32008","2","2","2"
"32009","3","3","3"
"32020","1","1","1"
"32029","5","5","5"
"32032","-1","-1","-1"
"32034","5","5","5"
"32035","-2","-2","-2"
"32036","2","2","2"
"32040","5","5","5"
"32042","1","1","1"
"32046","8","8","8"
"32048","-1","-1","-1"
"32064","0","0","0"
"32076","11","11","11"
"32086","5","5","5"
"32089","-1","-1","-1"
"32099","2","2","2"
"32101","11","11","11"
"32102","17","17","17"
"32105","0","0","0"
"32107","0","0","0"
"32112","-1","-1","-1"
"32114","3","3","3"
"32118","13","13","13"
"32120","4","4","4"
"32123","0","0","0"
"32124","11","11","11"
"32128","23","23","23"
"32137","0","0","0"
"32138","2","2","2"
"32139","0","0","0"
"32142","12","12","12"
"32143","3","3","3"
"32146","1","1","1"
"32154","0","0","0"
"32165","0","0","0"
"32166","2","2","2"
"32172","0","0","0"
"32175","8","8","8"
"32181","8","8","8"
"32182","4","4","4"
"32186","4","4","4"
"32189","-1","-1","-1"
"32194","-2","-2","-2"
"32195","0","0","0"
"32198","7","7","7"
"32199","4","4","4"
"32203","-2","-2","-2"
"32217","0","0","0"
"32225","4","4","4"
"32226","-2","-2","-2"
"32237","7","7","7"
"32238","7","7","7"
"32241","-2","-2","-2"
"32248","0","0","0"
"32249","0","0","0"
"32255","5","5","5"
"32256","1","1","1"
"32257","7","7","7"
"32260","6","6","6"
"32270","-2","-2","-2"
"32275","0","0","0"
"32278","6","6","6"
"32289","3","3","3"
"32292","8","8","8"
"32293","-1","-1","-1"
"32294","0","0","0"
"32298","2","2","2"
"32299","3","3","3"
"32303","7","7","7"
"32308","0","0","0"
"32313","2","2","2"
"32315","-1","-1","-1"
"32317","1","1","1"
"32321","0","0","0"
"32325","7","7","7"
"32330","3","3","3"
"32333","-2","-2","-2"
"32337","6","6","6"
"32346","6","6","6"
"32348","16","16","16"
"32352","1","1","1"
"32358","20","20","20"
"32378","2","2","2"
"32389","-1","-1","-1"
"32396","3","3","3"
"32401","2","2","2"
"32407","1","1","1"
"32411","-2","-2","-2"
"32419","-2","-2","-2"
"32422","2","2","2"
"32423","3","3","3"
"32429","5","5","5"
"32430","3","3","3"
"32436","6","6","6"
"32437","1","1","1"
"32448","0","0","0"
"32454","0","0","0"
"32456","0","0","0"
"32475","16","16","16"
"32480","-1","-1","-1"
"32481","2","2","2"
"32484","1","1","1"
"32494","0","0","0"
"32495","-2","-2","-2"
"32499","1","1","1"
"32505","5","5","5"
"32515","-2","-2","-2"
"32520","0","0","0"
"32522","19","19","19"
"32537","0","0","0"
"32541","5","5","5"
"32545","6","6","6"
"32547","1","1","1"
"32558","2","2","2"
"32562","7","7","7"
"32568","17","17","17"
"32580","2","2","2"
"32584","3","3","3"
"32587","3","3","3"
"32589","-1","-1","-1"
"32594","11","11","11"
"32602","11","11","11"
"32605","22","22","22"
"32619","2","2","2"
"32622","4","4","4"
"32623","0","0","0"
"32630","30","30","30"
"32632","2","2","2"
"32634","-2","-2","-2"
"32638","3","3","3"
"32648","6","6","6"
"32655","8","8","8"
"32657","8","8","8"
"32664","-2","-2","-2"
"32668","1","1","1"
"32671","6","6","6"
"32682","3","3","3"
"32686","2","2","2"
"32688","3","3","3"
"32690","19","19","19"
"32693","2","2","2"
"32699","2","2","2"
"32708","-2","-2","-2"
"32725","0","0","0"
"32727","2","2","2"
"32729","1","1","1"
"32730","5","5","5"
"32744","1","1","1"
"32745","0","0","0"
"32749","1","1","1"
"32752","31","31","31"
"32760","-2","-2","-2"
"32761","1","1","1"
"32767","5","5","5"
"32769","5","5","5"
"32776","0","0","0"
"32778","-2","-2","-2"
"32781","-2","-2","-2"
"32789","14","14","14"
"32795","-1","-1","-1"
"32801","2","2","2"
"32802","4","4","4"
"32806","0","0","0"
"32807","16","16","16"
"32815","6","6","6"
"32817","2","2","2"
"32819","6","6","6"
"32827","2","2","2"
"32831","-2","-2","-2"
"32834","-1","-1","-1"
"32837","-2","-2","-2"
"32842","9","9","9"
"32843","6","6","6"
"32844","4","4","4"
"32848","-1","-1","-1"
"32856","-2","-2","-2"
"32860","22","22","22"
"32861","9","9","9"
"32864","3","3","3"
"32866","3","3","3"
"32878","2","2","2"
"32879","2","2","2"
"32886","0","0","0"
"32888","25","25","25"
"32892","-2","-2","-2"
"32893","2","2","2"
"32896","23","23","23"
"32902","-2","-2","-2"
"32903","9","9","9"
"32932","15","15","15"
"32935","2","2","2"
"32939","2","2","2"
"32943","-2","-2","-2"
"32946","-2","-2","-2"
"32953","0","0","0"
"32956","20","20","20"
"32959","4","4","4"
"32962","8","8","8"
"32963","0","0","0"
"32967","0","0","0"
"32971","3","3","3"
"32994","5","5","5"
"32998","6","6","6"
"33000","0","0","0"
"33003","2","2","2"
"33005","1","1","1"
"33006","18","18","18"
"33007","0","0","0"
"33008","3","3","3"
"33010","5","5","5"
"33017","0","0","0"
"33019","6","6","6"
"33020","-2","-2","-2"
"33022","-1","-1","-1"
"33026","-1","-1","-1"
"33032","7","7","7"
"33041","1","1","1"
"33047","3","3","3"
"33051","4","4","4"
"33059","7","7","7"
"33067","4","4","4"
"33075","20","20","20"
"33081","21","21","21"
"33084","-2","-2","-2"
"33088","7","7","7"
"33091","2","2","2"
"33104","2","2","2"
"33107","27","27","27"
"33118","7","7","7"
"33127","-1","-1","-1"
"33129","-2","-2","-2"
"33130","1","1","1"
"33138","0","0","0"
"33141","26","26","26"
"33143","9","9","9"
"33144","18","18","18"
"33145","1","1","1"
"33150","7","7","7"
"33154","7","7","7"
"33158","3","3","3"
"33171","1","1","1"
"33175","6","6","6"
"33177","8","8","8"
"33186","7","7","7"
"33190","8","8","8"
"33193","-2","-2","-2"
"33195","4","4","4"
"33197","19","19","19"
"33199","6","6","6"
"33216","-1","-1","-1"
"33219","5","5","5"
"33220","2","2","2"
"33222","6","6","6"
"33228","3","3","3"
"33231","12","12","12"
"33234","2","2","2"
"33237","1","1","1"
"33242","-1","-1","-1"
"33243","11","11","11"
"33244","-2","-2","-2"
"33265","5","5","5"
"33267","3","3","3"
"33279","4","4","4"
"33285","9","9","9"
"33288","3","3","3"
"33289","3","3","3"
"33292","-1","-1","-1"
"33299","2","2","2"
"33302","-1","-1","-1"
"33303","-2","-2","-2"
"33317","-2","-2","-2"
"33318","4","4","4"
"33324","-1","-1","-1"
"33329","-1","-1","-1"
"33334","9","9","9"
"33338","-1","-1","-1"
"33339","11","11","11"
"33340","-2","-2","-2"
"33346","0","0","0"
"33352","17","17","17"
"33361","5","5","5"
"33365","-1","-1","-1"
"33369","-2","-2","-2"
"33370","33","33","33"
"33371","7","7","7"
"33380","7","7","7"
"33382","5","5","5"
"33387","1","1","1"
"33388","6","6","6"
"33392","-2","-2","-2"
"33396","5","5","5"
"33399","-1","-1","-1"
"33401","10","10","10"
"33402","1","1","1"
"33407","3","3","3"
"33418","1","1","1"
"33427","8","8","8"
"33443","5","5","5"
"33446","7","7","7"
"33452","-2","-2","-2"
"33457","-2","-2","-2"
"33458","-1","-1","-1"
"33465","-2","-2","-2"
"33467","6","6","6"
"33472","9","9","9"
"33474","2","2","2"
"33486","6","6","6"
"33494","6","6","6"
"33495","0","0","0"
"33496","-1","-1","-1"
"33497","7","7","7"
"33500","3","3","3"
"33504","9","9","9"
"33515","5","5","5"
"33517","3","3","3"
"33521","29","29","29"
"33534","10","10","10"
"33537","-2","-2","-2"
"33539","9","9","9"
"33544","-1","-1","-1"
"33572","-1","-1","-1"
"33577","-2","-2","-2"
"33587","3","3","3"
"33588","10","10","10"
"33589","4","4","4"
"33606","-1","-1","-1"
"33608","-1","-1","-1"
"33609","8","8","8"
"33612","2","2","2"
"33617","4","4","4"
"33619","9","9","9"
"33620","0","0","0"
"33625","0","0","0"
"33627","2","2","2"
"33628","1","1","1"
"33636","3","3","3"
"33640","-2","-2","-2"
"33641","1","1","1"
"33646","0","0","0"
"33647","0","0","0"
"33653","-2","-2","-2"
"33658","-2","-2","-2"
"33661","2","2","2"
"33663","1","1","1"
"33670","-2","-2","-2"
"33673","6","6","6"
"33675","5","5","5"
"33681","30","30","30"
"33684","1","1","1"
"33690","25","25","25"
"33692","5","5","5"
"33697","0","0","0"
"33706","3","3","3"
"33707","0","0","0"
"33717","-1","-1","-1"
"33718","18","18","18"
"33720","3","3","3"
"33721","2","2","2"
"33722","28","28","28"
"33728","6","6","6"
"33732","27","27","27"
"33735","12","12","12"
"33738","2","2","2"
"33742","8","8","8"
"33747","3","3","3"
"33752","1","1","1"
"33764","4","4","4"
"33776","8","8","8"
"33777","12","12","12"
"33778","-2","-2","-2"
"33786","-1","-1","-1"
"33795","-2","-2","-2"
"33799","2","2","2"
"33802","-1","-1","-1"
"33806","6","6","6"
"33808","0","0","0"
"33825","4","4","4"
"33832","5","5","5"
"33842","7","7","7"
"33844","0","0","0"
"33846","8","8","8"
"33850","0","0","0"
"33853","19","19","19"
"33854","4","4","4"
"33857","2","2","2"
"33865","-1","-1","-1"
"33866","1","1","1"
"33871","6","6","6"
"33875","7","7","7"
"33877","1","1","1"
"33881","5","5","5"
"33883","2","2","2"
"33884","3","3","3"
"33889","3","3","3"
"33893","26","26","26"
"33901","0","0","0"
"33905","33","33","33"
"33906","6","6","6"
"33907","4","4","4"
"33929","3","3","3"
"33933","-2","-2","-2"
"33934","0","0","0"
"33938","0","0","0"
"33940","-1","-1","-1"
"33949","-2","-2","-2"
"33954","2","2","2"
"33960","6","6","6"
"33961","-2","-2","-2"
"33965","7","7","7"
"33967","2","2","2"
"33970","11","11","11"
"33971","5","5","5"
"33975","4","4","4"
"33976","18","18","18"
"33979","5","5","5"
"33982","0","0","0"
"33985","5","5","5"
"33987","1","1","1"
"33991","0","0","0"
"33996","22","22","22"
"33998","-1","-1","-1"
"34011","7","7","7"
"34024","9","9","9"
"34029","1","1","1"
"34030","0","0","0"
"34037","-2","-2","-2"
"34039","2","2","2"
"34041","-2","-2","-2"
"34045","5","5","5"
"34052","7","7","7"
"34060","0","0","0"
"34065","33","33","33"
"34072","-2","-2","-2"
"34074","1","1","1"
"34075","-2","-2","-2"
"34081","9","9","9"
"34087","-2","-2","-2"
"34090","-1","-1","-1"
"34096","2","2","2"
"34098","1","1","1"
"34106","2","2","2"
"34107","2","2","2"
"34110","29","29","29"
"34112","-2","-2","-2"
"34118","-1","-1","-1"
"34127","34","34","34"
"34141","1","1","1"
"34142","-2","-2","-2"
"34144","3","3","3"
"34146","3","3","3"
"34160","-2","-2","-2"
"34169","11","11","11"
"34171","2","2","2"
"34181","13","13","13"
"34184","23","23","23"
"34186","17","17","17"
"34192","16","16","16"
"34203","-2","-2","-2"
"34204","2","2","2"
"34216","24","24","24"
"34222","-1","-1","-1"
"34224","0","0","0"
"34228","2","2","2"
"34229","4","4","4"
"34237","-2","-2","-2"
"34248","6","6","6"
"34249","11","11","11"
"34252","15","15","15"
"34258","-2","-2","-2"
"34259","-1","-1","-1"
"34267","7","7","7"
"34283","12","12","12"
"34285","4","4","4"
"34286","5","5","5"
"34294","2","2","2"
"34299","0","0","0"
"34304","6","6","6"
"34306","5","5","5"
"34312","0","0","0"
"34318","2","2","2"
"34337","2","2","2"
"34339","4","4","4"
"34356","4","4","4"
"34357","3","3","3"
"34365","0","0","0"
"34370","1","1","1"
"34371","-2","-2","-2"
"34372","14","14","14"
"34374","7","7","7"
"34375","8","8","8"
"34389","2","2","2"
"34395","14","14","14"
"34400","-2","-2","-2"
"34401","4","4","4"
"34404","0","0","0"
"34408","30","30","30"
"34409","-1","-1","-1"
"34411","1","1","1"
"34418","4","4","4"
"34422","5","5","5"
"34435","3","3","3"
"34458","5","5","5"
"34460","6","6","6"
"34471","7","7","7"
"34488","4","4","4"
"34492","20","20","20"
"34497","-1","-1","-1"
"34501","31","31","31"
"34507","-1","-1","-1"
"34508","16","16","16"
"34510","0","0","0"
"34516","4","4","4"
"34521","6","6","6"
"34527","-2","-2","-2"
"34531","7","7","7"
"34538","2","2","2"
"34539","2","2","2"
"34542","3","3","3"
"34544","1","1","1"
"34552","-2","-2","-2"
"34553","1","1","1"
"34556","8","8","8"
"34563","0","0","0"
"34566","5","5","5"
"34567","3","3","3"
"34573","2","2","2"
"34588","7","7","7"
"34589","4","4","4"
"34590","10","10","10"
"34591","-1","-1","-1"
"34592","2","2","2"
"34595","18","18","18"
"34597","3","3","3"
"34612","4","4","4"
"34618","7","7","7"
"34619","2","2","2"
"34624","-2","-2","-2"
"34626","10","10","10"
"34628","2","2","2"
"34634","11","11","11"
"34643","15","15","15"
"34644","0","0","0"
"34648","3","3","3"
"34649","2","2","2"
"34655","5","5","5"
"34659","5","5","5"
"34667","1","1","1"
"34671","-2","-2","-2"
"34676","-1","-1","-1"
"34677","4","4","4"
"34678","8","8","8"
"34679","7","7","7"
"34704","0","0","0"
"34729","3","3","3"
"34731","5","5","5"
"34734","-2","-2","-2"
"34738","0","0","0"
"34747","3","3","3"
"34750","-1","-1","-1"
"34758","16","16","16"
"34759","2","2","2"
"34760","3","3","3"
"34767","-1","-1","-1"
"34768","7","7","7"
"34775","5","5","5"
"34783","3","3","3"
"34791","2","2","2"
"34797","6","6","6"
"34799","4","4","4"
"34803","6","6","6"
"34810","2","2","2"
"34815","3","3","3"
"34826","-1","-1","-1"
"34827","3","3","3"
"34836","-1","-1","-1"
"34840","6","6","6"
"34848","7","7","7"
"34862","-2","-2","-2"
"34868","4","4","4"
"34871","1","1","1"
"34873","5","5","5"
"34879","4","4","4"
"34883","0","0","0"
"34885","2","2","2"
"34887","0","0","0"
"34891","-1","-1","-1"
"34900","2","2","2"
"34903","5","5","5"
"34904","26","26","26"
"34906","3","3","3"
"34912","4","4","4"
"34914","0","0","0"
"34920","2","2","2"
"34923","-2","-2","-2"
"34925","7","7","7"
"34936","-1","-1","-1"
"34951","6","6","6"
"34954","-1","-1","-1"
"34956","20","20","20"
"34957","4","4","4"
"34961","6","6","6"
"34983","3","3","3"
"34988","2","2","2"
"34989","-1","-1","-1"
"34991","3","3","3"
"34997","0","0","0"
"34998","-1","-1","-1"
"35001","1","1","1"
"35004","2","2","2"
"35007","8","8","8"
"35008","-2","-2","-2"
"35014","6","6","6"
"35016","10","10","10"
"35018","2","2","2"
"35019","0","0","0"
"35022","-2","-2","-2"
"35037","7","7","7"
"35040","0","0","0"
"35048","19","19","19"
"35057","4","4","4"
"35058","0","0","0"
"35062","32","32","32"
"35065","3","3","3"
"35067","2","2","2"
"35069","15","15","15"
"35073","0","0","0"
"35076","9","9","9"
"35080","-1","-1","-1"
"35083","1","1","1"
"35085","1","1","1"
"35086","-2","-2","-2"
"35094","-2","-2","-2"
"35096","5","5","5"
"35101","3","3","3"
"35106","6","6","6"
"35113","0","0","0"
"35125","6","6","6"
"35127","6","6","6"
"35129","0","0","0"
"35131","-2","-2","-2"
"35136","3","3","3"
"35138","-1","-1","-1"
"35142","-2","-2","-2"
"35150","2","2","2"
"35153","1","1","1"
"35193","6","6","6"
"35200","20","20","20"
"35209","0","0","0"
"35210","-1","-1","-1"
"35217","16","16","16"
"35219","17","17","17"
"35220","-2","-2","-2"
"35225","0","0","0"
"35226","-1","-1","-1"
"35227","6","6","6"
"35230","3","3","3"
"35232","2","2","2"
"35238","5","5","5"
"35243","6","6","6"
"35244","1","1","1"
"35252","6","6","6"
"35255","6","6","6"
"35256","2","2","2"
"35257","-2","-2","-2"
"35264","5","5","5"
"35267","-1","-1","-1"
"35268","7","7","7"
"35280","0","0","0"
"35283","5","5","5"
"35290","30","30","30"
"35295","5","5","5"
"35301","0","0","0"
"35305","13","13","13"
"35307","2","2","2"
"35308","21","21","21"
"35311","8","8","8"
"35317","0","0","0"
"35319","6","6","6"
"35322","11","11","11"
"35324","9","9","9"
"35325","-2","-2","-2"
"35327","4","4","4"
"35332","24","24","24"
"35357","8","8","8"
"35365","2","2","2"
"35369","1","1","1"
"35370","5","5","5"
"35374","-2","-2","-2"
"35378","3","3","3"
"35380","3","3","3"
"35385","1","1","1"
"35391","4","4","4"
"35394","5","5","5"
"35406","13","13","13"
"35408","1","1","1"
"35410","7","7","7"
"35420","-2","-2","-2"
"35430","20","20","20"
"35432","1","1","1"
"35438","6","6","6"
"35451","4","4","4"
"35456","0","0","0"
"35464","21","21","21"
"35468","8","8","8"
"35475","-2","-2","-2"
"35476","24","24","24"
"35477","6","6","6"
"35480","3","3","3"
"35486","6","6","6"
"35494","4","4","4"
"35495","0","0","0"
"35498","5","5","5"
"35502","-1","-1","-1"
"35510","7","7","7"
"35522","21","21","21"
"35523","2","2","2"
"35524","0","0","0"
"35531","10","10","10"
"35537","8","8","8"
"35547","2","2","2"
"35552","0","0","0"
"35553","6","6","6"
"35554","0","0","0"
"35555","1","1","1"
"35559","-1","-1","-1"
"35568","28","28","28"
"35571","-1","-1","-1"
"35572","2","2","2"
"35576","37","37","37"
"35577","2","2","2"
"35581","24","24","24"
"35582","-2","-2","-2"
"35588","23","23","23"
"35603","-2","-2","-2"
"35604","3","3","3"
"35614","0","0","0"
"35616","1","1","1"
"35619","0","0","0"
"35624","1","1","1"
"35629","2","2","2"
"35632","-1","-1","-1"
"35635","11","11","11"
"35639","-2","-2","-2"
"35647","2","2","2"
"35650","-1","-1","-1"
"35651","9","9","9"
"35666","5","5","5"
"35671","0","0","0"
"35679","3","3","3"
"35680","3","3","3"
"35681","0","0","0"
"35687","-2","-2","-2"
"35692","0","0","0"
"35716","22","22","22"
"35719","19","19","19"
"35725","5","5","5"
"35734","-1","-1","-1"
"35740","6","6","6"
"35745","3","3","3"
"35749","3","3","3"
"35750","-2","-2","-2"
"35755","-1","-1","-1"
"35756","5","5","5"
"35762","9","9","9"
"35768","2","2","2"
"35770","2","2","2"
"35774","5","5","5"
"35775","5","5","5"
"35780","6","6","6"
"35781","11","11","11"
"35786","-1","-1","-1"
"35788","23","23","23"
"35790","-1","-1","-1"
"35791","-1","-1","-1"
"35793","2","2","2"
