"Step","DQN_good_disc - win","non_Det_DQN_discounted_run_1747653690 - win__MIN","non_Det_DQN_discounted_run_1747653690 - win__MAX"
"18550","0","0","0"
"18557","0","0","0"
"18564","0","0","0"
"18574","0","0","0"
"18576","0","0","0"
"18582","0","0","0"
"18585","0","0","0"
"18587","0","0","0"
"18595","0","0","0"
"18597","0","0","0"
"18598","0","0","0"
"18606","0","0","0"
"18608","0","0","0"
"18619","0","0","0"
"18629","0","0","0"
"18632","0","0","0"
"18636","0","0","0"
"18637","0","0","0"
"18639","1","1","1"
"18641","0","0","0"
"18652","0","0","0"
"18673","0","0","0"
"18674","0","0","0"
"18683","0","0","0"
"18684","0","0","0"
"18686","0","0","0"
"18695","0","0","0"
"18701","0","0","0"
"18707","0","0","0"
"18709","0","0","0"
"18716","0","0","0"
"18717","0","0","0"
"18727","0","0","0"
"18732","0","0","0"
"18742","0","0","0"
"18750","1","1","1"
"18752","0","0","0"
"18754","0","0","0"
"18758","0","0","0"
"18766","0","0","0"
"18771","0","0","0"
"18776","0","0","0"
"18778","0","0","0"
"18779","0","0","0"
"18780","0","0","0"
"18784","0","0","0"
"18785","0","0","0"
"18787","0","0","0"
"18794","0","0","0"
"18799","0","0","0"
"18812","0","0","0"
"18814","0","0","0"
"18852","0","0","0"
"18861","0","0","0"
"18863","0","0","0"
"18864","0","0","0"
"18865","0","0","0"
"18874","0","0","0"
"18878","0","0","0"
"18883","0","0","0"
"18884","0","0","0"
"18896","0","0","0"
"18899","0","0","0"
"18900","0","0","0"
"18922","0","0","0"
"18927","0","0","0"
"18930","0","0","0"
"18942","0","0","0"
"18943","0","0","0"
"18957","0","0","0"
"18959","0","0","0"
"18961","0","0","0"
"18966","0","0","0"
"18981","0","0","0"
"18983","0","0","0"
"18988","0","0","0"
"18991","0","0","0"
"18997","0","0","0"
"19005","1","1","1"
"19006","0","0","0"
"19008","0","0","0"
"19009","0","0","0"
"19020","0","0","0"
"19022","0","0","0"
"19026","0","0","0"
"19027","0","0","0"
"19044","0","0","0"
"19048","0","0","0"
"19051","0","0","0"
"19057","0","0","0"
"19059","0","0","0"
"19062","0","0","0"
"19069","0","0","0"
"19075","0","0","0"
"19080","0","0","0"
"19086","0","0","0"
"19089","0","0","0"
"19092","0","0","0"
"19108","0","0","0"
"19113","0","0","0"
"19119","0","0","0"
"19125","0","0","0"
"19129","1","1","1"
"19136","0","0","0"
"19137","0","0","0"
"19144","0","0","0"
"19148","0","0","0"
"19151","0","0","0"
"19153","0","0","0"
"19154","0","0","0"
"19155","0","0","0"
"19158","0","0","0"
"19170","0","0","0"
"19172","0","0","0"
"19173","0","0","0"
"19180","0","0","0"
"19181","0","0","0"
"19184","0","0","0"
"19188","0","0","0"
"19191","0","0","0"
"19195","0","0","0"
"19208","0","0","0"
"19218","0","0","0"
"19220","0","0","0"
"19221","0","0","0"
"19229","0","0","0"
"19231","0","0","0"
"19234","0","0","0"
"19237","0","0","0"
"19240","0","0","0"
"19241","0","0","0"
"19243","0","0","0"
"19244","0","0","0"
"19253","0","0","0"
"19255","0","0","0"
"19256","0","0","0"
"19259","0","0","0"
"19261","0","0","0"
"19262","0","0","0"
"19264","0","0","0"
"19273","0","0","0"
"19275","0","0","0"
"19282","0","0","0"
"19288","0","0","0"
"19293","0","0","0"
"19294","0","0","0"
"19303","0","0","0"
"19312","0","0","0"
"19316","0","0","0"
"19318","0","0","0"
"19319","0","0","0"
"19344","0","0","0"
"19359","0","0","0"
"19360","0","0","0"
"19365","0","0","0"
"19370","0","0","0"
"19374","0","0","0"
"19381","0","0","0"
"19388","0","0","0"
"19397","0","0","0"
"19401","0","0","0"
"19402","0","0","0"
"19406","0","0","0"
"19408","0","0","0"
"19410","0","0","0"
"19411","0","0","0"
"19412","0","0","0"
"19414","0","0","0"
"19418","0","0","0"
"19422","0","0","0"
"19424","0","0","0"
"19427","0","0","0"
"19437","0","0","0"
"19438","0","0","0"
"19440","0","0","0"
"19443","0","0","0"
"19445","0","0","0"
"19447","0","0","0"
"19451","0","0","0"
"19456","0","0","0"
"19461","0","0","0"
"19475","0","0","0"
"19477","0","0","0"
"19479","0","0","0"
"19492","0","0","0"
"19502","0","0","0"
"19505","0","0","0"
"19512","0","0","0"
"19516","0","0","0"
"19518","0","0","0"
"19529","0","0","0"
"19531","0","0","0"
"19544","0","0","0"
"19555","0","0","0"
"19561","0","0","0"
"19563","0","0","0"
"19567","0","0","0"
"19574","0","0","0"
"19577","0","0","0"
"19578","0","0","0"
"19580","0","0","0"
"19581","0","0","0"
"19599","0","0","0"
"19603","0","0","0"
"19606","0","0","0"
"19628","0","0","0"
"19629","0","0","0"
"19634","0","0","0"
"19635","0","0","0"
"19637","0","0","0"
"19638","0","0","0"
"19640","0","0","0"
"19641","0","0","0"
"19656","0","0","0"
"19659","0","0","0"
"19664","0","0","0"
"19666","0","0","0"
"19670","0","0","0"
"19671","0","0","0"
"19672","0","0","0"
"19675","0","0","0"
"19680","0","0","0"
"19685","0","0","0"
"19689","0","0","0"
"19690","0","0","0"
"19692","0","0","0"
"19694","0","0","0"
"19700","0","0","0"
"19701","1","1","1"
"19704","0","0","0"
"19705","0","0","0"
"19707","0","0","0"
"19716","0","0","0"
"19720","0","0","0"
"19722","0","0","0"
"19732","0","0","0"
"19733","0","0","0"
"19742","0","0","0"
"19746","0","0","0"
"19758","0","0","0"
"19762","0","0","0"
"19766","0","0","0"
"19775","0","0","0"
"19780","0","0","0"
"19782","0","0","0"
"19793","0","0","0"
"19807","0","0","0"
"19815","0","0","0"
"19818","0","0","0"
"19822","0","0","0"
"19823","0","0","0"
"19826","0","0","0"
"19835","0","0","0"
"19838","0","0","0"
"19840","0","0","0"
"19843","0","0","0"
"19847","0","0","0"
"19849","1","1","1"
"19852","0","0","0"
"19859","0","0","0"
"19871","0","0","0"
"19874","0","0","0"
"19879","0","0","0"
"19884","0","0","0"
"19887","0","0","0"
"19891","0","0","0"
"19897","0","0","0"
"19913","0","0","0"
"19916","0","0","0"
"19918","0","0","0"
"19919","0","0","0"
"19927","0","0","0"
"19931","0","0","0"
"19940","0","0","0"
"19947","0","0","0"
"19957","0","0","0"
"19962","0","0","0"
"19965","0","0","0"
"19968","0","0","0"
"19971","0","0","0"
"19979","0","0","0"
"19991","0","0","0"
"19993","0","0","0"
"19996","0","0","0"
"19998","0","0","0"
"20002","0","0","0"
"20007","0","0","0"
"20012","0","0","0"
"20013","1","1","1"
"20018","0","0","0"
"20020","0","0","0"
"20021","0","0","0"
"20022","0","0","0"
"20025","0","0","0"
"20041","0","0","0"
"20044","0","0","0"
"20051","1","1","1"
"20061","0","0","0"
"20062","0","0","0"
"20073","0","0","0"
"20075","0","0","0"
"20084","0","0","0"
"20092","0","0","0"
"20101","0","0","0"
"20111","0","0","0"
"20115","0","0","0"
"20116","0","0","0"
"20118","0","0","0"
"20121","0","0","0"
"20122","0","0","0"
"20128","0","0","0"
"20141","0","0","0"
"20143","0","0","0"
"20145","0","0","0"
"20153","0","0","0"
"20158","0","0","0"
"20164","0","0","0"
"20171","0","0","0"
"20175","0","0","0"
"20184","0","0","0"
"20189","0","0","0"
"20197","0","0","0"
"20204","0","0","0"
"20209","0","0","0"
"20221","0","0","0"
"20225","0","0","0"
"20227","0","0","0"
"20237","0","0","0"
"20238","0","0","0"
"20239","0","0","0"
"20240","0","0","0"
"20247","1","1","1"
"20251","0","0","0"
"20252","0","0","0"
"20269","0","0","0"
"20276","0","0","0"
"20277","0","0","0"
"20287","0","0","0"
"20295","0","0","0"
"20298","0","0","0"
"20317","0","0","0"
"20327","1","1","1"
"20337","0","0","0"
"20341","0","0","0"
"20342","0","0","0"
"20359","0","0","0"
"20364","0","0","0"
"20366","0","0","0"
"20371","0","0","0"
"20378","0","0","0"
"20380","0","0","0"
"20381","0","0","0"
"20382","0","0","0"
"20386","0","0","0"
"20388","0","0","0"
"20391","0","0","0"
"20395","0","0","0"
"20396","0","0","0"
"20401","0","0","0"
"20404","0","0","0"
"20408","0","0","0"
"20419","0","0","0"
"20420","0","0","0"
"20422","0","0","0"
"20432","1","1","1"
"20440","0","0","0"
"20451","0","0","0"
"20456","0","0","0"
"20465","1","1","1"
"20471","0","0","0"
"20474","0","0","0"
"20482","0","0","0"
"20490","0","0","0"
"20496","0","0","0"
"20499","0","0","0"
"20506","0","0","0"
"20523","0","0","0"
"20526","0","0","0"
"20527","1","1","1"
"20541","0","0","0"
"20550","0","0","0"
"20553","0","0","0"
"20571","0","0","0"
"20593","0","0","0"
"20594","0","0","0"
"20597","1","1","1"
"20600","0","0","0"
"20611","0","0","0"
"20627","0","0","0"
"20628","0","0","0"
"20639","0","0","0"
"20640","0","0","0"
"20642","0","0","0"
"20646","0","0","0"
"20652","0","0","0"
"20655","0","0","0"
"20658","0","0","0"
"20659","0","0","0"
"20660","0","0","0"
"20663","0","0","0"
"20665","0","0","0"
"20668","0","0","0"
"20673","0","0","0"
"20685","1","1","1"
"20698","0","0","0"
"20703","0","0","0"
"20709","1","1","1"
"20730","0","0","0"
"20737","0","0","0"
"20755","0","0","0"
"20756","0","0","0"
"20758","0","0","0"
"20764","0","0","0"
"20775","0","0","0"
"20776","0","0","0"
"20782","0","0","0"
"20788","0","0","0"
"20789","0","0","0"
"20793","0","0","0"
"20795","0","0","0"
"20800","0","0","0"
"20801","1","1","1"
"20802","0","0","0"
"20808","0","0","0"
"20820","0","0","0"
"20830","0","0","0"
"20833","0","0","0"
"20839","0","0","0"
"20843","0","0","0"
"20844","0","0","0"
"20847","0","0","0"
"20848","0","0","0"
"20850","0","0","0"
"20851","0","0","0"
"20854","0","0","0"
"20863","0","0","0"
"20864","0","0","0"
"20868","0","0","0"
"20872","0","0","0"
"20881","0","0","0"
"20883","0","0","0"
"20892","0","0","0"
"20895","0","0","0"
"20915","0","0","0"
"20934","0","0","0"
"20936","0","0","0"
"20943","0","0","0"
"20958","0","0","0"
"20963","0","0","0"
"20974","0","0","0"
"20978","0","0","0"
"20981","0","0","0"
"20985","0","0","0"
"20993","0","0","0"
"21000","0","0","0"
"21001","0","0","0"
"21005","0","0","0"
"21010","0","0","0"
"21011","0","0","0"
"21016","0","0","0"
"21018","0","0","0"
"21019","0","0","0"
"21024","0","0","0"
"21028","0","0","0"
"21035","0","0","0"
"21038","0","0","0"
"21040","0","0","0"
"21044","0","0","0"
"21050","1","1","1"
"21057","0","0","0"
"21058","0","0","0"
"21063","0","0","0"
"21070","0","0","0"
"21071","0","0","0"
"21081","0","0","0"
"21082","0","0","0"
"21087","1","1","1"
"21088","0","0","0"
"21094","0","0","0"
"21100","0","0","0"
"21101","0","0","0"
"21102","0","0","0"
"21103","0","0","0"
"21106","0","0","0"
"21116","0","0","0"
"21117","0","0","0"
"21118","0","0","0"
"21126","0","0","0"
"21129","0","0","0"
"21133","0","0","0"
"21141","0","0","0"
"21142","0","0","0"
"21158","0","0","0"
"21163","0","0","0"
"21167","0","0","0"
"21171","0","0","0"
"21177","1","1","1"
"21181","0","0","0"
"21196","0","0","0"
"21214","0","0","0"
"21218","0","0","0"
"21219","0","0","0"
"21236","0","0","0"
"21248","0","0","0"
"21249","0","0","0"
"21258","0","0","0"
"21259","0","0","0"
"21262","1","1","1"
"21269","0","0","0"
"21271","0","0","0"
"21273","0","0","0"
"21284","0","0","0"
"21287","0","0","0"
"21295","0","0","0"
"21299","0","0","0"
"21307","0","0","0"
"21318","0","0","0"
"21323","0","0","0"
"21326","0","0","0"
"21329","0","0","0"
"21331","0","0","0"
"21334","0","0","0"
"21337","0","0","0"
"21345","0","0","0"
"21358","0","0","0"
"21359","0","0","0"
"21363","0","0","0"
"21368","0","0","0"
"21369","0","0","0"
"21378","0","0","0"
"21380","0","0","0"
"21381","0","0","0"
"21390","0","0","0"
"21392","0","0","0"
"21395","0","0","0"
"21402","0","0","0"
"21403","0","0","0"
"21404","0","0","0"
"21410","0","0","0"
"21417","0","0","0"
"21422","0","0","0"
"21430","0","0","0"
"21433","0","0","0"
"21434","0","0","0"
"21441","0","0","0"
"21445","0","0","0"
"21459","0","0","0"
"21460","0","0","0"
"21467","1","1","1"
"21478","0","0","0"
"21479","0","0","0"
"21480","0","0","0"
"21481","1","1","1"
"21488","0","0","0"
"21498","0","0","0"
"21499","1","1","1"
"21502","0","0","0"
"21506","0","0","0"
"21507","0","0","0"
"21508","0","0","0"
"21511","0","0","0"
"21512","0","0","0"
"21516","1","1","1"
"21518","0","0","0"
"21522","0","0","0"
"21524","0","0","0"
"21534","0","0","0"
"21536","0","0","0"
"21542","0","0","0"
"21544","0","0","0"
"21545","0","0","0"
"21546","0","0","0"
"21550","0","0","0"
"21551","0","0","0"
"21559","0","0","0"
"21579","0","0","0"
"21583","1","1","1"
"21586","0","0","0"
"21589","0","0","0"
"21597","0","0","0"
"21606","1","1","1"
"21608","0","0","0"
"21610","0","0","0"
"21611","0","0","0"
"21626","0","0","0"
"21630","0","0","0"
"21633","0","0","0"
"21637","1","1","1"
"21645","0","0","0"
"21646","0","0","0"
"21651","0","0","0"
"21660","0","0","0"
"21670","0","0","0"
"21672","0","0","0"
"21677","0","0","0"
"21682","0","0","0"
"21687","0","0","0"
"21697","0","0","0"
"21698","0","0","0"
"21702","0","0","0"
"21708","0","0","0"
"21711","0","0","0"
"21713","0","0","0"
"21718","0","0","0"
"21720","0","0","0"
"21726","0","0","0"
"21731","0","0","0"
"21734","0","0","0"
"21750","0","0","0"
"21757","0","0","0"
"21758","0","0","0"
"21763","0","0","0"
"21773","0","0","0"
"21781","0","0","0"
"21783","0","0","0"
"21786","0","0","0"
"21787","0","0","0"
"21788","0","0","0"
"21793","0","0","0"
"21798","0","0","0"
"21806","0","0","0"
"21819","0","0","0"
"21829","0","0","0"
"21830","0","0","0"
"21835","0","0","0"
"21839","0","0","0"
"21840","0","0","0"
"21841","0","0","0"
"21842","0","0","0"
"21843","0","0","0"
"21848","0","0","0"
"21855","1","1","1"
"21862","0","0","0"
"21863","0","0","0"
"21864","0","0","0"
"21865","0","0","0"
"21867","0","0","0"
"21868","0","0","0"
"21871","0","0","0"
"21880","0","0","0"
"21891","0","0","0"
"21899","0","0","0"
"21905","0","0","0"
"21921","0","0","0"
"21924","0","0","0"
"21926","1","1","1"
"21928","1","1","1"
"21933","0","0","0"
"21940","0","0","0"
"21947","0","0","0"
"21960","0","0","0"
"21968","0","0","0"
"21989","0","0","0"
"21993","0","0","0"
"21995","0","0","0"
"21996","0","0","0"
"22001","0","0","0"
"22005","0","0","0"
"22019","0","0","0"
"22021","0","0","0"
"22037","0","0","0"
"22039","0","0","0"
"22040","0","0","0"
"22047","0","0","0"
"22048","0","0","0"
"22054","0","0","0"
"22057","0","0","0"
"22061","0","0","0"
"22062","0","0","0"
"22064","0","0","0"
"22067","0","0","0"
"22076","0","0","0"
"22078","0","0","0"
"22088","0","0","0"
"22089","0","0","0"
"22102","0","0","0"
"22104","0","0","0"
"22105","0","0","0"
"22114","0","0","0"
"22116","0","0","0"
"22127","0","0","0"
"22134","0","0","0"
"22136","0","0","0"
"22138","0","0","0"
"22149","0","0","0"
"22156","0","0","0"
"22157","0","0","0"
"22182","0","0","0"
"22183","0","0","0"
"22184","0","0","0"
"22195","0","0","0"
"22197","0","0","0"
"22201","0","0","0"
"22204","0","0","0"
"22206","0","0","0"
"22229","0","0","0"
"22239","0","0","0"
"22241","0","0","0"
"22253","0","0","0"
"22258","0","0","0"
"22264","0","0","0"
"22265","0","0","0"
"22267","0","0","0"
"22272","0","0","0"
"22273","0","0","0"
"22276","0","0","0"
"22277","0","0","0"
"22278","0","0","0"
"22283","0","0","0"
"22289","0","0","0"
"22291","0","0","0"
"22294","1","1","1"
"22297","0","0","0"
"22308","0","0","0"
"22314","0","0","0"
"22323","0","0","0"
"22326","0","0","0"
"22327","0","0","0"
"22335","0","0","0"
"22337","0","0","0"
"22347","0","0","0"
"22355","0","0","0"
"22363","0","0","0"
"22373","0","0","0"
"22376","0","0","0"
"22378","0","0","0"
"22380","0","0","0"
"22384","0","0","0"
"22389","0","0","0"
"22393","0","0","0"
"22395","0","0","0"
"22399","0","0","0"
"22404","0","0","0"
"22407","1","1","1"
"22410","0","0","0"
"22429","0","0","0"
"22432","0","0","0"
"22434","0","0","0"
"22437","0","0","0"
"22440","0","0","0"
"22444","0","0","0"
"22460","0","0","0"
"22461","0","0","0"
"22474","0","0","0"
"22480","0","0","0"
"22483","0","0","0"
"22490","0","0","0"
"22501","0","0","0"
"22513","0","0","0"
"22514","0","0","0"
"22520","0","0","0"
"22527","0","0","0"
"22535","1","1","1"
"22541","0","0","0"
"22542","0","0","0"
"22547","0","0","0"
"22549","0","0","0"
"22552","0","0","0"
"22553","0","0","0"
"22557","1","1","1"
"22558","1","1","1"
"22564","0","0","0"
"22566","0","0","0"
"22568","0","0","0"
"22570","0","0","0"
"22571","0","0","0"
"22572","0","0","0"
"22576","0","0","0"
"22581","0","0","0"
"22582","0","0","0"
"22586","0","0","0"
"22588","0","0","0"
"22593","0","0","0"
"22594","0","0","0"
"22598","0","0","0"
"22611","0","0","0"
"22616","0","0","0"
"22623","1","1","1"
"22627","0","0","0"
"22629","0","0","0"
"22642","0","0","0"
"22649","0","0","0"
"22652","0","0","0"
"22654","1","1","1"
"22659","0","0","0"
"22669","0","0","0"
"22679","0","0","0"
"22681","0","0","0"
"22683","0","0","0"
"22685","0","0","0"
"22696","0","0","0"
"22697","0","0","0"
"22705","0","0","0"
"22710","0","0","0"
"22711","0","0","0"
"22715","0","0","0"
"22718","0","0","0"
"22724","0","0","0"
"22729","0","0","0"
"22730","0","0","0"
"22733","0","0","0"
"22737","0","0","0"
"22739","0","0","0"
"22745","0","0","0"
"22759","0","0","0"
"22766","0","0","0"
"22767","0","0","0"
"22769","0","0","0"
"22773","0","0","0"
"22774","0","0","0"
"22779","0","0","0"
"22782","0","0","0"
"22785","0","0","0"
"22792","0","0","0"
"22798","0","0","0"
"22805","0","0","0"
"22806","1","1","1"
"22809","0","0","0"
"22812","0","0","0"
"22821","0","0","0"
"22823","0","0","0"
"22827","0","0","0"
"22831","0","0","0"
"22842","0","0","0"
"22850","0","0","0"
"22851","0","0","0"
"22857","0","0","0"
"22858","0","0","0"
"22869","0","0","0"
"22870","0","0","0"
"22874","0","0","0"
"22876","0","0","0"
"22877","0","0","0"
"22883","0","0","0"
"22886","0","0","0"
"22890","0","0","0"
"22897","0","0","0"
"22902","0","0","0"
"22905","0","0","0"
"22908","0","0","0"
"22924","0","0","0"
"22927","0","0","0"
"22931","0","0","0"
"22932","0","0","0"
"22934","0","0","0"
"22940","0","0","0"
"22941","0","0","0"
"22942","0","0","0"
"22945","0","0","0"
"22950","0","0","0"
"22951","1","1","1"
"22955","0","0","0"
"22956","0","0","0"
"22959","0","0","0"
"22961","0","0","0"
"22963","0","0","0"
"22965","0","0","0"
"22974","0","0","0"
"22976","0","0","0"
"22980","0","0","0"
"22991","0","0","0"
"22994","0","0","0"
"22995","0","0","0"
"22996","0","0","0"
"23005","0","0","0"
"23009","0","0","0"
"23010","0","0","0"
"23012","0","0","0"
"23025","0","0","0"
"23032","0","0","0"
"23033","0","0","0"
"23034","0","0","0"
"23041","1","1","1"
"23043","0","0","0"
"23045","0","0","0"
"23047","0","0","0"
"23053","0","0","0"
"23055","0","0","0"
"23061","0","0","0"
"23072","0","0","0"
"23074","0","0","0"
"23077","0","0","0"
"23081","0","0","0"
"23083","0","0","0"
"23086","0","0","0"
"23090","0","0","0"
"23098","0","0","0"
"23099","0","0","0"
"23108","0","0","0"
"23109","0","0","0"
"23112","0","0","0"
"23127","0","0","0"
"23128","0","0","0"
"23129","0","0","0"
"23133","0","0","0"
"23137","0","0","0"
"23150","1","1","1"
"23151","0","0","0"
"23153","0","0","0"
"23154","0","0","0"
"23162","0","0","0"
"23167","0","0","0"
"23170","1","1","1"
"23172","0","0","0"
"23181","0","0","0"
"23187","0","0","0"
"23193","0","0","0"
"23194","0","0","0"
"23202","0","0","0"
"23206","0","0","0"
"23209","0","0","0"
"23210","0","0","0"
"23211","0","0","0"
"23212","0","0","0"
"23213","0","0","0"
"23224","0","0","0"
"23228","0","0","0"
"23229","0","0","0"
"23231","0","0","0"
"23232","0","0","0"
"23238","0","0","0"
"23248","0","0","0"
"23249","0","0","0"
"23253","0","0","0"
"23257","0","0","0"
"23265","0","0","0"
"23267","0","0","0"
"23278","0","0","0"
"23297","0","0","0"
"23300","0","0","0"
"23301","0","0","0"
"23304","0","0","0"
"23311","0","0","0"
"23313","0","0","0"
"23315","0","0","0"
"23322","0","0","0"
"23325","0","0","0"
"23326","0","0","0"
"23331","0","0","0"
"23332","0","0","0"
"23337","0","0","0"
"23339","0","0","0"
"23341","0","0","0"
"23345","1","1","1"
"23353","1","1","1"
"23357","0","0","0"
"23362","0","0","0"
"23363","0","0","0"
"23371","0","0","0"
"23372","0","0","0"
"23375","0","0","0"
"23376","0","0","0"
"23386","0","0","0"
"23387","0","0","0"
"23388","0","0","0"
"23390","0","0","0"
"23395","0","0","0"
"23398","0","0","0"
"23412","0","0","0"
"23414","0","0","0"
"23423","0","0","0"
"23432","0","0","0"
"23443","0","0","0"
"23449","0","0","0"
"23470","0","0","0"
"23478","0","0","0"
"23485","0","0","0"
"23486","0","0","0"
"23487","0","0","0"
"23490","0","0","0"
"23492","0","0","0"
"23493","0","0","0"
"23495","1","1","1"
"23498","0","0","0"
"23499","0","0","0"
"23500","0","0","0"
"23509","0","0","0"
"23517","0","0","0"
"23531","0","0","0"
"23532","0","0","0"
"23538","0","0","0"
"23540","0","0","0"
"23546","0","0","0"
"23553","0","0","0"
