"Step","DDQN_run_1747573335 - total_reward","DDQN_run_1747573335 - total_reward__MIN","DDQN_run_1747573335 - total_reward__MAX"
"32262","27","27","27"
"32268","27","27","27"
"32270","27","27","27"
"32281","27","27","27"
"32282","0","0","0"
"32298","2","2","2"
"32303","27","27","27"
"32305","27","27","27"
"32332","14","14","14"
"32333","47","47","47"
"32342","46","46","46"
"32354","27","27","27"
"32359","27","27","27"
"32363","27","27","27"
"32364","27","27","27"
"32368","27","27","27"
"32369","46","46","46"
"32383","27","27","27"
"32389","27","27","27"
"32390","27","27","27"
"32396","27","27","27"
"32397","27","27","27"
"32400","1","1","1"
"32402","27","27","27"
"32407","27","27","27"
"32412","28","28","28"
"32414","-2","-2","-2"
"32422","27","27","27"
"32429","27","27","27"
"32437","27","27","27"
"32439","27","27","27"
"32456","27","27","27"
"32458","27","27","27"
"32463","25","25","25"
"32465","27","27","27"
"32466","27","27","27"
"32467","27","27","27"
"32470","27","27","27"
"32472","27","27","27"
"32479","27","27","27"
"32483","26","26","26"
"32506","27","27","27"
"32509","27","27","27"
"32516","27","27","27"
"32525","47","47","47"
"32527","10","10","10"
"32528","27","27","27"
"32530","28","28","28"
"32536","28","28","28"
"32538","46","46","46"
"32541","28","28","28"
"32549","28","28","28"
"32552","27","27","27"
"32553","27","27","27"
"32554","27","27","27"
"32566","27","27","27"
"32569","27","27","27"
"32577","27","27","27"
"32584","27","27","27"
"32598","46","46","46"
"32602","28","28","28"
"32608","9","9","9"
"32610","28","28","28"
"32617","28","28","28"
"32620","27","27","27"
"32629","47","47","47"
"32635","6","6","6"
"32643","25","25","25"
"32653","46","46","46"
"32657","27","27","27"
"32661","28","28","28"
"32662","6","6","6"
"32672","18","18","18"
"32688","29","29","29"
"32689","25","25","25"
"32693","28","28","28"
"32701","23","23","23"
"32703","29","29","29"
"32711","47","47","47"
"32731","23","23","23"
"32734","29","29","29"
"32737","17","17","17"
"32738","28","28","28"
"32743","29","29","29"
"32744","29","29","29"
"32748","29","29","29"
"32751","29","29","29"
"32754","29","29","29"
"32762","47","47","47"
"32769","29","29","29"
"32772","28","28","28"
"32788","28","28","28"
"32795","29","29","29"
"32798","47","47","47"
"32814","28","28","28"
"32817","28","28","28"
"32820","29","29","29"
"32827","29","29","29"
"32833","48","48","48"
"32841","23","23","23"
"32842","29","29","29"
"32843","29","29","29"
"32851","29","29","29"
"32853","29","29","29"
"32854","29","29","29"
"32859","29","29","29"
"32862","29","29","29"
"32863","29","29","29"
"32867","18","18","18"
"32870","28","28","28"
"32871","29","29","29"
"32873","28","28","28"
"32874","28","28","28"
"32885","28","28","28"
"32891","28","28","28"
"32894","28","28","28"
"32901","28","28","28"
"32902","28","28","28"
"32909","29","29","29"
"32910","28","28","28"
"32912","28","28","28"
"32914","8","8","8"
"32915","48","48","48"
"32917","29","29","29"
"32918","29","29","29"
"32921","47","47","47"
"32922","29","29","29"
"32925","47","47","47"
"32926","47","47","47"
"32928","28","28","28"
"32937","29","29","29"
"32944","29","29","29"
"32953","28","28","28"
"32966","47","47","47"
"32978","28","28","28"
"32979","28","28","28"
"32981","28","28","28"
"32984","28","28","28"
"32985","28","28","28"
"32988","29","29","29"
"32993","14","14","14"
"33000","29","29","29"
"33003","29","29","29"
"33005","29","29","29"
"33008","28","28","28"
"33009","28","28","28"
"33025","29","29","29"
"33030","29","29","29"
"33033","29","29","29"
"33042","29","29","29"
"33044","28","28","28"
"33046","29","29","29"
"33061","29","29","29"
"33080","28","28","28"
"33083","29","29","29"
"33095","48","48","48"
"33097","48","48","48"
"33103","29","29","29"
"33109","29","29","29"
"33111","29","29","29"
"33120","28","28","28"
"33130","20","20","20"
"33131","29","29","29"
"33132","29","29","29"
"33153","29","29","29"
"33157","29","29","29"
"33159","29","29","29"
"33161","18","18","18"
"33165","29","29","29"
"33167","47","47","47"
"33171","48","48","48"
"33179","29","29","29"
"33184","29","29","29"
"33185","29","29","29"
"33192","29","29","29"
"33193","29","29","29"
"33196","29","29","29"
"33206","48","48","48"
"33208","48","48","48"
"33213","29","29","29"
"33222","48","48","48"
"33225","48","48","48"
"33226","48","48","48"
"33229","29","29","29"
"33232","28","28","28"
"33241","29","29","29"
"33244","29","29","29"
"33249","29","29","29"
"33251","29","29","29"
"33261","29","29","29"
"33263","48","48","48"
"33272","2","2","2"
"33276","28","28","28"
"33284","15","15","15"
"33295","29","29","29"
"33296","29","29","29"
"33300","29","29","29"
"33301","29","29","29"
"33302","29","29","29"
"33314","29","29","29"
"33324","29","29","29"
"33329","16","16","16"
"33330","48","48","48"
"33334","9","9","9"
"33349","29","29","29"
"33351","29","29","29"
"33354","12","12","12"
"33357","29","29","29"
"33361","29","29","29"
"33364","29","29","29"
"33372","29","29","29"
"33373","29","29","29"
"33376","29","29","29"
"33385","29","29","29"
"33401","48","48","48"
"33404","27","27","27"
"33425","29","29","29"
"33430","29","29","29"
"33432","29","29","29"
"33433","29","29","29"
"33440","4","4","4"
"33446","29","29","29"
"33448","29","29","29"
"33450","29","29","29"
"33456","29","29","29"
"33457","29","29","29"
"33463","1","1","1"
"33475","29","29","29"
"33483","29","29","29"
"33499","29","29","29"
"33500","29","29","29"
"33506","29","29","29"
"33513","48","48","48"
"33520","29","29","29"
"33530","29","29","29"
"33536","48","48","48"
"33537","29","29","29"
"33539","4","4","4"
"33544","29","29","29"
"33565","29","29","29"
"33571","29","29","29"
"33578","29","29","29"
"33581","29","29","29"
"33584","28","28","28"
"33587","29","29","29"
"33594","29","29","29"
"33606","6","6","6"
"33614","29","29","29"
"33620","48","48","48"
"33628","29","29","29"
"33636","29","29","29"
"33645","48","48","48"
"33647","29","29","29"
"33650","29","29","29"
"33654","27","27","27"
"33656","29","29","29"
"33658","48","48","48"
"33663","29","29","29"
"33671","48","48","48"
"33674","29","29","29"
"33678","29","29","29"
"33679","18","18","18"
"33683","26","26","26"
"33684","29","29","29"
"33685","29","29","29"
"33687","29","29","29"
"33696","29","29","29"
"33698","29","29","29"
"33707","29","29","29"
"33712","29","29","29"
"33715","48","48","48"
"33718","29","29","29"
"33722","29","29","29"
"33733","29","29","29"
"33738","48","48","48"
"33745","0","0","0"
"33747","29","29","29"
"33750","18","18","18"
"33751","29","29","29"
"33752","29","29","29"
"33755","29","29","29"
"33772","29","29","29"
"33775","29","29","29"
"33778","29","29","29"
"33780","29","29","29"
"33787","30","30","30"
"33792","29","29","29"
"33796","30","30","30"
"33801","29","29","29"
"33802","29","29","29"
"33805","48","48","48"
"33808","29","29","29"
"33814","29","29","29"
"33817","48","48","48"
"33818","29","29","29"
"33827","6","6","6"
"33829","29","29","29"
"33835","29","29","29"
"33841","29","29","29"
"33859","29","29","29"
"33869","29","29","29"
"33876","29","29","29"
"33882","29","29","29"
"33889","3","3","3"
"33902","48","48","48"
"33905","29","29","29"
"33917","25","25","25"
"33918","29","29","29"
"33928","48","48","48"
"33930","29","29","29"
"33941","29","29","29"
"33967","29","29","29"
"33968","29","29","29"
"33970","29","29","29"
"33975","29","29","29"
"33988","17","17","17"
"33995","11","11","11"
"33999","48","48","48"
"34008","29","29","29"
"34009","12","12","12"
"34014","29","29","29"
"34024","29","29","29"
"34027","29","29","29"
"34031","48","48","48"
"34033","29","29","29"
"34043","48","48","48"
"34045","21","21","21"
"34047","29","29","29"
"34051","29","29","29"
"34052","29","29","29"
"34053","28","28","28"
"34054","48","48","48"
"34059","48","48","48"
"34068","29","29","29"
"34084","29","29","29"
"34089","29","29","29"
"34098","29","29","29"
"34102","48","48","48"
"34103","0","0","0"
"34109","29","29","29"
"34111","29","29","29"
"34123","29","29","29"
"34125","29","29","29"
"34126","19","19","19"
"34131","29","29","29"
"34133","29","29","29"
"34134","29","29","29"
"34135","29","29","29"
"34139","29","29","29"
"34140","29","29","29"
"34147","29","29","29"
"34151","29","29","29"
"34158","29","29","29"
"34163","29","29","29"
"34165","29","29","29"
"34170","29","29","29"
"34175","29","29","29"
"34181","17","17","17"
"34183","19","19","19"
"34184","29","29","29"
"34190","14","14","14"
"34199","49","49","49"
"34201","29","29","29"
"34202","29","29","29"
"34206","29","29","29"
"34209","29","29","29"
"34213","29","29","29"
"34220","10","10","10"
"34221","29","29","29"
"34232","5","5","5"
"34238","29","29","29"
"34242","29","29","29"
"34248","48","48","48"
"34255","16","16","16"
"34257","29","29","29"
"34261","29","29","29"
"34265","29","29","29"
"34276","48","48","48"
"34277","29","29","29"
"34278","12","12","12"
"34283","13","13","13"
"34289","29","29","29"
"34291","29","29","29"
"34296","29","29","29"
"34302","29","29","29"
"34306","29","29","29"
"34310","20","20","20"
"34320","29","29","29"
"34322","29","29","29"
"34323","29","29","29"
"34325","29","29","29"
"34326","29","29","29"
"34329","29","29","29"
"34338","30","30","30"
"34339","30","30","30"
"34345","48","48","48"
"34349","29","29","29"
"34358","48","48","48"
"34367","48","48","48"
"34373","29","29","29"
"34379","48","48","48"
"34387","48","48","48"
"34395","29","29","29"
"34396","29","29","29"
"34397","29","29","29"
"34398","29","29","29"
"34401","29","29","29"
"34410","29","29","29"
"34427","29","29","29"
"34430","29","29","29"
"34444","29","29","29"
"34447","29","29","29"
"34448","29","29","29"
"34466","7","7","7"
"34467","29","29","29"
"34474","29","29","29"
"34476","-1","-1","-1"
"34481","5","5","5"
"34491","29","29","29"
"34494","29","29","29"
"34503","29","29","29"
"34506","3","3","3"
"34518","20","20","20"
"34520","23","23","23"
"34526","48","48","48"
"34532","48","48","48"
"34541","29","29","29"
"34580","48","48","48"
"34584","29","29","29"
"34590","29","29","29"
"34591","25","25","25"
"34595","29","29","29"
"34596","29","29","29"
"34603","29","29","29"
"34604","29","29","29"
"34607","3","3","3"
"34611","29","29","29"
"34619","29","29","29"
"34621","29","29","29"
"34626","48","48","48"
"34633","48","48","48"
"34636","29","29","29"
"34638","27","27","27"
"34639","29","29","29"
"34642","29","29","29"
"34645","29","29","29"
"34649","25","25","25"
"34651","29","29","29"
"34654","29","29","29"
"34657","48","48","48"
"34661","29","29","29"
"34685","29","29","29"
"34687","29","29","29"
"34690","29","29","29"
"34694","29","29","29"
"34699","29","29","29"
"34703","29","29","29"
"34713","48","48","48"
"34718","28","28","28"
"34728","48","48","48"
"34729","29","29","29"
"34731","29","29","29"
"34733","29","29","29"
"34738","29","29","29"
"34742","24","24","24"
"34755","29","29","29"
"34765","29","29","29"
"34766","29","29","29"
"34771","27","27","27"
"34775","29","29","29"
"34777","29","29","29"
"34781","29","29","29"
"34783","29","29","29"
"34784","29","29","29"
"34787","48","48","48"
"34790","29","29","29"
"34792","29","29","29"
"34800","48","48","48"
"34803","48","48","48"
"34809","29","29","29"
"34810","29","29","29"
"34823","29","29","29"
"34825","29","29","29"
"34826","48","48","48"
"34832","29","29","29"
"34836","21","21","21"
"34842","28","28","28"
"34860","29","29","29"
"34861","29","29","29"
"34867","47","47","47"
"34868","28","28","28"
"34876","28","28","28"
"34877","28","28","28"
"34880","28","28","28"
"34883","28","28","28"
"34884","16","16","16"
"34886","28","28","28"
"34892","28","28","28"
"34895","28","28","28"
"34898","28","28","28"
"34903","47","47","47"
"34904","28","28","28"
"34907","47","47","47"
"34913","29","29","29"
"34916","29","29","29"
"34919","29","29","29"
"34920","29","29","29"
"34925","48","48","48"
"34929","29","29","29"
"34934","29","29","29"
"34939","29","29","29"
"34944","29","29","29"
"34948","29","29","29"
"34949","29","29","29"
"34958","48","48","48"
"34961","27","27","27"
"34962","48","48","48"
"34965","29","29","29"
"34971","29","29","29"
"34978","29","29","29"
"34981","29","29","29"
"34988","29","29","29"
"34989","29","29","29"
"34993","30","30","30"
"35001","48","48","48"
"35005","29","29","29"
"35007","28","28","28"
"35014","29","29","29"
"35019","29","29","29"
"35024","29","29","29"
"35040","29","29","29"
"35043","23","23","23"
"35045","29","29","29"
"35049","29","29","29"
"35054","29","29","29"
"35061","29","29","29"
"35064","4","4","4"
"35073","29","29","29"
"35076","48","48","48"
"35078","29","29","29"
"35083","29","29","29"
"35084","29","29","29"
"35085","29","29","29"
"35087","3","3","3"
"35090","20","20","20"
"35098","29","29","29"
"35099","29","29","29"
"35102","29","29","29"
"35112","29","29","29"
"35115","29","29","29"
"35119","29","29","29"
"35120","29","29","29"
"35132","48","48","48"
"35141","29","29","29"
"35147","29","29","29"
"35148","26","26","26"
"35149","29","29","29"
"35154","29","29","29"
"35155","12","12","12"
"35158","29","29","29"
"35168","5","5","5"
"35178","29","29","29"
"35179","29","29","29"
"35181","29","29","29"
"35193","48","48","48"
"35198","29","29","29"
"35201","48","48","48"
"35204","29","29","29"
"35212","29","29","29"
"35213","29","29","29"
"35214","29","29","29"
"35215","29","29","29"
"35219","48","48","48"
"35221","29","29","29"
"35222","24","24","24"
"35228","24","24","24"
"35236","30","30","30"
"35245","23","23","23"
"35248","29","29","29"
"35251","48","48","48"
"35255","29","29","29"
"35257","29","29","29"
"35264","48","48","48"
"35272","29","29","29"
"35275","29","29","29"
"35284","29","29","29"
"35285","29","29","29"
"35288","29","29","29"
"35289","29","29","29"
"35290","29","29","29"
"35292","29","29","29"
"35306","29","29","29"
"35311","29","29","29"
"35314","29","29","29"
"35317","29","29","29"
"35328","29","29","29"
"35329","29","29","29"
"35333","16","16","16"
"35342","29","29","29"
"35358","48","48","48"
"35360","29","29","29"
"35369","29","29","29"
"35373","48","48","48"
"35375","29","29","29"
"35378","18","18","18"
"35380","11","11","11"
"35398","29","29","29"
"35403","29","29","29"
"35405","29","29","29"
"35410","5","5","5"
"35418","29","29","29"
"35433","29","29","29"
"35436","48","48","48"
"35454","48","48","48"
"35457","29","29","29"
"35461","29","29","29"
"35462","29","29","29"
"35463","29","29","29"
"35478","48","48","48"
"35484","-3","-3","-3"
"35487","29","29","29"
"35488","25","25","25"
"35494","29","29","29"
"35495","12","12","12"
"35497","29","29","29"
"35500","48","48","48"
"35503","48","48","48"
"35505","29","29","29"
"35513","29","29","29"
"35517","29","29","29"
"35520","29","29","29"
"35521","29","29","29"
"35535","48","48","48"
"35538","29","29","29"
"35540","29","29","29"
"35543","29","29","29"
"35546","48","48","48"
"35547","-2","-2","-2"
"35556","48","48","48"
"35565","29","29","29"
"35581","29","29","29"
"35593","29","29","29"
"35596","14","14","14"
"35597","48","48","48"
"35599","29","29","29"
"35601","48","48","48"
"35621","29","29","29"
"35628","27","27","27"
"35629","29","29","29"
"35630","29","29","29"
"35636","48","48","48"
"35643","28","28","28"
"35647","48","48","48"
"35649","29","29","29"
"35653","29","29","29"
"35654","29","29","29"
"35656","29","29","29"
"35657","29","29","29"
"35663","29","29","29"
"35668","29","29","29"
"35670","29","29","29"
"35674","29","29","29"
"35675","48","48","48"
"35693","29","29","29"
"35694","29","29","29"
"35703","29","29","29"
"35704","27","27","27"
"35708","48","48","48"
"35710","16","16","16"
"35711","29","29","29"
"35729","48","48","48"
"35730","29","29","29"
"35740","48","48","48"
"35742","48","48","48"
"35750","48","48","48"
"35752","19","19","19"
"35766","29","29","29"
"35768","48","48","48"
"35780","29","29","29"
"35783","29","29","29"
"35784","29","29","29"
"35786","48","48","48"
"35789","29","29","29"
"35802","26","26","26"
"35806","48","48","48"
"35808","48","48","48"
"35810","48","48","48"
"35813","29","29","29"
"35814","48","48","48"
"35829","48","48","48"
"35831","48","48","48"
"35832","29","29","29"
"35845","21","21","21"
"35850","24","24","24"
"35862","25","25","25"
"35863","47","47","47"
"35870","48","48","48"
"35885","29","29","29"
"35891","48","48","48"
"35897","48","48","48"
"35901","48","48","48"
"35903","29","29","29"
"35908","29","29","29"
"35910","29","29","29"
